Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
4858	-283.36	1718.6	-15.26	2444.79	0	1021.81	14685.7
4859	-296.4	1769.71	-14.27	2445.59	0	1019.04	-27711.9
4860	-328.22	1791.23	-31.81	2422.09	0	1023.09	19879.6
4861	-122.15	1874.24	18.01	2445.91	0	1023.37	7311.39
4862	-329.82	1856.69	60.27	2370.33	0	1026.1	8445.64
4863	-130.54	1962.74	45.7	2407.17	0	1021.79	18331.3
4864	-184.56	1975.86	6.18	2375.16	0	1017.42	3107.57
4865	-175.48	1957.55	60.27	2347.04	0	1020.04	-7962.97
4866	-32.27	2030.18	65.77	2365.76	0	1014.38	11823.4
4867	-203.4	1955.41	6.56	2305.39	0	1017.58	25182.2
4868	-5.95	1989.14	55.62	2326.71	0	1018.43	-2513.23
4869	-79.5	1965.33	86.9	2301.31	0	1024.83	27736.2
4870	-81.79	1889.5	4.88	2285.97	0	1022.46	7928.3
4871	52.95	1962.28	19.53	2278.02	0	1022.61	4922.77
4872	-20.22	1850.89	15.95	2248.08	0	1021.92	16020.6
4873	95.21	1908.26	-2.44	2255.35	0	1018.02	-17016.6
4874	89.72	1817.78	-15.87	2216.75	0	1020	19258
4875	119.32	1780.55	7.17	2222.09	0	1021.7	5266.85
4876	182.42	1793.06	14.95	2207.93	0	1022.38	-12136.3
4877	169.91	1651	-13.28	2185.85	0	1024.01	20268.2
4878	224.08	1689.76	-7.25	2180.81	0	1022.13	760.59
4879	232.54	1587.07	-4.27	2155.19	0	1023.34	-3477.43
4880	264.05	1510.77	-13.81	2150.76	0	1023.91	12966.6
4881	285.03	1500.24	-40.28	2135.41	0	1020.95	-1435.14
4882	282.06	1328.43	-25.94	2109.89	0	1026.25	437.56
4883	324.78	1341.55	-15.64	2114.87	0	1021.32	6631.38
4884	306.32	1186.98	-44.63	2091.02	0	1029.25	-9096.73
4885	332.57	1128.39	-52.11	2067.38	0	1025.94	12570.8
4886	325.24	1050.42	-32.73	2077.93	0	1027.03	-7665.8
4887	317.84	926.36	-53.86	2041.1	0	1031.38	171.59
4888	345	903.63	-54.17	2034.19	0	1023.67	6598.61
4889	289.84	758.82	-51.12	2032.37	0	1032.21	-6323.61
4890	304.49	716.25	-59.66	1998.28	0	1026.28	973.67
4891	310.97	624.24	-61.8	2002.7	0	1026.4	-1611.94
4892	251.54	549.16	-46.01	1967.85	0	1036.76	-1515.68
4893	275.96	465.09	-43.11	1968.14	0	1027.18	-7676.09
4894	232.32	411.22	-49.97	1986.82	0	1032.62	-5301.24
4895	191.35	335.08	-27.24	1908.2	0	1047.26	-14903.1
4896	235.67	278.93	-43.11	2051.17	0	1012.15	-7184.48
4897	123.21	271	-35.78	1881.05	0	1018.32	115.34
4898	179.29	167.69	-40.05	2034.46	0	1030.39	-19347.4
4899	95.83	177.61	-24.64	1907.95	0	1000.09	3705.84
4900	87.74	115.97	-19.61	1919.3	0	1042.02	-4793.78
4901	100.1	80.41	-19.84	1918.91	0	1031.23	-14323.3
4902	26.93	74.01	-9.38	1920.85	0	980.77	4192.18
4903	67.9	35.1	0.69	2578.89	0	1117.69	-22047.5
4904	20.22	45.01	-17.78	1610.99	0	970.15	381.24
4905	-0	-0	-0	2149	0	976.7	-0
4906	6.87	29.3	0.46	2406.68	0	1114.14	-11909
4907	-0	-0	-0	2149	0	976.7	-0
4908	-0	-0	-0	2149	0	976.7	-0
4909	-0	-0	-0	2149	0	976.7	-0
4910	-0	-0	-0	2149	0	976.7	-0
4911	-0	-0	-0	2149	0	976.7	-0
4912	20.68	-25.48	-6.26	2242.82	0	1005.35	-13726
4913	-2.75	22.13	-15.18	2582.31	0	787.2	-13138
4914	-0	-0	-0	2149	0	976.7	-0
4915	-0	-0	-0	2149	0	976.7	-0
4916	-0	-0	-0	2149	0	976.7	-0
4917	-0	-0	-0	2149	0	976.7	-0
4918	-0	-0	-0	2149	0	976.7	-0
4919	-0	-0	-0	2149	0	976.7	-0
4920	-0	-0	-0	2149	0	976.7	-0
4921	-0	-0	-0	2149	0	976.7	-0
4922	-0	-0	-0	2149	0	976.7	-0
4923	-0	-0	-0	2149	0	976.7	-0
4924	-0	-0	-0	2149	0	976.7	-0
4925	-0	-0	-0	2149	0	976.7	-0
4926	-0	-0	-0	2149	0	976.7	-0
4927	-0	-0	-0	2149	0	976.7	-0
4928	-0	-0	-0	2149	0	976.7	-0
4929	-0	-0	-0	2149	0	976.7	-0
4930	-0	-0	-0	2149	0	976.7	-0
4931	-0	-0	-0	2149	0	976.7	-0
4932	-0	-0	-0	2149	0	976.7	-0
4933	-0	-0	-0	2149	0	976.7	-0
4934	-0	-0	-0	2149	0	976.7	-0
4935	-0	-0	-0	2149	0	976.7	-0
4936	-0	-0	-0	2149	0	976.7	-0
4937	-0	-0	-0	2149	0	976.7	-0
4938	-0	-0	-0	2149	0	976.7	-0
4939	-0	-0	-0	2149	0	976.7	-0
4940	-0	-0	-0	2149	0	976.7	-0
4941	-0	-0	-0	2149	0	976.7	-0
4942	-0	-0	-0	2149	0	976.7	-0
4943	-0	-0	-0	2149	0	976.7	-0
4944	-0	-0	-0	2149	0	976.7	-0
4945	-0	-0	-0	2149	0	976.7	-0
4946	-0	-0	-0	2149	0	976.7	-0
4947	-0	-0	-0	2149	0	976.7	-0
4948	-0	-0	-0	2149	0	976.7	-0
4949	-21.67	140.99	17.01	2700.37	0	1183.56	-7551.78
4950	-131.53	212.25	-38.99	2820.15	0	1156.54	6203.82
4951	-65.38	777.89	-81.1	2619.57	0	1092.38	29668.2
4952	-596.24	640.87	-163.96	2667.43	0	1113.26	-41654.3
4953	-234.3	1081.7	-86.67	2554.37	0	1097.04	-18606.4
4954	-229.42	1384.74	-160.6	2588.75	0	1078.1	-46001.9
4955	-91.86	1548.92	-346.45	2570.78	0	1065.39	-79806.8
4956	21.06	1609.95	-76.75	2535.52	0	1082.74	-50794.5
4957	-205.31	1805.88	129.93	2549.06	0	1073.75	28708.3
4958	-256.88	1710.97	16.25	2525.98	0	1066.96	24451
4959	-261.38	1702.88	14.5	2511.93	0	1067.05	-8208.43
4960	-436.86	1675.57	220.57	2527.3	0	1062.94	38332.3
4961	-335.39	1638.03	145.03	2492.99	0	1059.99	11780.5
4962	-381.55	1537.02	28.61	2483.12	0	1068.91	-551.12
4963	-342.48	1652.07	95.44	2518.04	0	1058.8	53936.6
4964	-365.91	1593.93	165.94	2475.12	0	1079.8	6491.12
4965	-404.97	1659.7	2.29	2475.68	0	1068.97	-16082
4966	-378.49	1840.82	-21.44	2456.59	0	1050.87	-2825.24
4967	-382.69	1738.43	31.36	2401.28	0	1070.23	-913.87
4968	-269.39	1859.59	40.66	2419.68	0	1068.48	-4051.82
4969	-267.11	1969.45	-9.99	2443.09	0	1071.31	17085.5
4970	-231.63	1866.3	-32.65	2383.79	0	1085.29	-30568.3
4971	-143.13	2107.54	20.75	2396.9	0	1069.35	-19263.3
4972	-269.85	2071.08	-75.45	2356.13	0	1067.29	30590.9
4973	-80.34	2039.18	-149.54	2313.66	0	1070	-54367.7
4974	-148.09	2166.9	-48.9	2341.76	0	1065.31	1220.52
4975	-150.76	1954.19	-60.5	2309.26	0	1087.94	29357.8
4976	79.19	2117.46	-109.48	2306.91	0	1074.1	-55437.7
4977	-147.32	1923.83	-56.53	2283.83	0	1085.75	48172.6
4978	75.45	2029.27	-28.46	2270.51	0	1080.51	-17945.5
4979	53.71	1956.63	-85.37	2249.12	0	1076.96	-17760
4980	7.78	1956.02	-57.83	2242.4	0	1075.17	31202.3
4981	195.54	1958.16	-38.6	2236.52	0	1070.99	-35656.8
4982	66.76	1865.08	-52.26	2206.16	0	1073.11	21496.7
4983	170.44	1882.78	-48.14	2212.38	0	1071.33	6427.09
4984	219.88	1775.97	-37.92	2185.44	0	1079.05	-14824.5
4985	161.44	1741.64	-11.67	2179	0	1075.22	9022.09
4986	265.5	1690.83	-37.16	2160.44	0	1075.94	2772.25
4987	244.52	1575.93	-33.42	2131.11	0	1078.75	-7283.14
4988	266.27	1582.95	2.44	2140.21	0	1068.86	5523.43
4989	304.64	1453.4	-15.03	2104.81	0	1074.88	-4496.7
4990	302.43	1392.36	-23.73	2100.39	0	1069.69	4283.87
4991	319.75	1334.53	26.25	2095.59	0	1068.55	5972.11
4992	327.22	1196.9	3.74	2062.18	0	1074.77	-6943.61
4993	341.64	1157.53	14.11	2072.62	0	1068.28	-3745.08
4994	330.28	1047.82	25.63	2033.34	0	1070.9	4136.66
4995	343.48	936.43	24.19	2028.04	0	1072.65	-11824.9
4996	350.8	923.92	28.92	2049.54	0	1060.64	4284.49
4997	307.54	751.04	23.88	1972.09	0	1070.37	-2959.98
4998	346.15	744.63	42.65	2039.25	0	1059.25	-7513.25
4999	280.3	617.37	30.36	1973.16	0	1065.81	8974.28
5000	298.39	551.91	24.34	1967.53	0	1064.19	-7579.45
5001	274.51	496.37	32.81	2010.82	0	1060.31	-5521.88
5002	231.86	385.44	20.52	1899.99	0	1074.56	6472.45
5003	246.96	385.89	20.52	1978.57	0	1059.03	-4337.28
5004	169.75	268.71	20.14	1902.2	0	1074.4	-2870.3
5005	208.28	269.62	27.77	1939.7	0	1062.92	-2758.14
5006	153.35	200.81	17.24	1864.1	0	1060.6	-10471.2
5007	120.7	174.41	14.72	1969.09	0	1073.11	2596.17
5008	136.03	139.31	12.28	1933.09	0	1046.63	-1023.92
5009	64.54	103.3	1.3	1865.76	0	1057.01	-6212.7
5010	95.21	75.53	6.79	2059.83	0	1100.2	-7295.86
5011	60.65	71.26	-16.02	1994.96	0	982.47	7627.69
5012	-0	-0	-0	2149	0	976.7	-0
5013	66.07	29.75	-6.71	2792.05	0	967.49	-1026.53
5014	-0	-0	-0	2149	0	976.7	-0
5015	-0	-0	-0	2149	0	976.7	-0
5016	-0	-0	-0	2149	0	976.7	-0
5017	-0	-0	-0	2149	0	976.7	-0
5018	-0	-0	-0	2149	0	976.7	-0
5019	-0	-0	-0	2149	0	976.7	-0
5020	-0	-0	-0	2149	0	976.7	-0
5021	-0	-0	-0	2149	0	976.7	-0
5022	-0	-0	-0	2149	0	976.7	-0
5023	-0	-0	-0	2149	0	976.7	-0
5024	-4.96	-15.56	-16.94	2414.56	0	1169.14	-8915.06
5025	-0	-0	-0	2149	0	976.7	-0
5026	-0	-0	-0	2149	0	976.7	-0
5027	-0	-0	-0	2149	0	976.7	-0
5028	-0	-0	-0	2149	0	976.7	-0
5029	-0	-0	-0	2149	0	976.7	-0
5030	-0	-0	-0	2149	0	976.7	-0
5031	-1.83	-19.84	-13.12	2081.15	0	960.93	-12762.2
5032	16.25	25.48	0.61	3040.6	0	912.2	-586.57
5033	-10.68	-17.4	-12.36	1847.68	0	974.62	-6901.39
5034	-0	-0	-0	2149	0	976.7	-0
5035	-0	-0	-0	2149	0	976.7	-0
5036	-0	-0	-0	2149	0	976.7	-0
5037	-0	-0	-0	2149	0	976.7	-0
5038	-0	-0	-0	2149	0	976.7	-0
5039	-0	-0	-0	2149	0	976.7	-0
5040	-0	-0	-0	2149	0	976.7	-0
5041	-0	-0	-0	2149	0	976.7	-0
5042	-0	-0	-0	2149	0	976.7	-0
5043	-0	-0	-0	2149	0	976.7	-0
5044	-0	-0	-0	2149	0	976.7	-0
5045	-0	-0	-0	2149	0	976.7	-0
5046	-0	-0	-0	2149	0	976.7	-0
5047	-0	-0	-0	2149	0	976.7	-0
5048	-0	-0	-0	2149	0	976.7	-0
5049	-0	-0	-0	2149	0	976.7	-0
5050	-0	-0	-0	2149	0	976.7	-0
5051	-0	-0	-0	2149	0	976.7	-0
5052	0	0	0	2149	0	976.7	0
5053	-0	-0	-0	2149	0	976.7	-0
5054	-86.52	324.25	44.17	2598.79	0	988.21	-1179.12
5055	22.13	397.64	173.11	2760.2	0	997.33	-33046.7
5056	-284.5	750.73	116.81	2527.54	0	973.33	-31262.8
5057	-466.54	820.47	252.76	2686.33	0	996.55	40559
5058	-321.5	1072.54	292.36	2550.07	0	1000.95	11953.1
5059	-342.94	1342.32	134.74	2565.25	0	1006.32	118129
5060	-36.39	1274.72	-108.49	2635.6	0	995.41	-4738.1
5061	-58.75	1433.87	91.86	2496.61	0	1021.53	-68194.6
5062	-187.3	1437.53	47	2585.16	0	1011.66	74635.1
5063	-246.2	1596.37	-191.04	2519.71	0	1017.96	-18352.1
5064	-410.92	1457.98	-108.95	2516.15	0	1022.79	-12606
5065	-340.73	1531.98	142.44	2562.08	0	1037.63	91681.6
5066	-335.31	1476.75	-176.16	2483.04	0	1015.1	-47044.8
5067	-358.05	1463.17	-242.08	2515.2	0	1015.68	-27946.6
5068	-349.5	1587.68	-42.88	2461.81	0	1012.94	29176.4
5069	-351.18	1552.43	-36.85	2482.09	0	1026.84	-32094.8
5070	-386.89	1657.1	-149.99	2462.29	0	1017.86	5344.63
5071	-356.22	1740.72	-21.9	2463.32	0	1017.81	32012
5072	-382.77	1682.28	80.41	2434.96	0	1032.01	-7550.32
5073	-233.08	1858.83	-36.32	2425.19	0	1015.3	40315.1
5074	-291.6	1927.03	-60.2	2412.43	0	1012.75	14509
5075	-277.86	1855.16	10.53	2369.83	0	1017.38	-32909.1
5076	-153.96	2097.78	50.51	2393.26	0	1011.23	29842.5
5077	-288.77	1974.03	-84.61	2347.34	0	1011.6	23452
5078	-119.02	2031.4	32.81	2324.12	0	1019.11	-12302.5
5079	-175.32	2064.36	124.21	2339.72	0	1020.27	41612.6
5080	-134.81	1935.42	-19.45	2303.21	0	1021.12	8227.69
5081	42.8	2127.53	-22.66	2308.07	0	1010.61	-21323.6
5082	-171.89	1931	45.93	2262.35	0	1017.19	30329
5083	69.2	2070.16	3.81	2268.98	0	1014.57	-25310.9
5084	19.07	1987.76	-73.85	2268.26	0	1010.64	8493.23
5085	18.23	1960.45	-1.3	2234.13	0	1015.76	10363.9
5086	170.44	1949.62	22.35	2245.04	0	1018.29	-34785
5087	17.01	1861.11	-33.19	2200.45	0	1017.64	32257
5088	199.58	1898.19	-24.87	2214.31	0	1015.98	-10035.2
5089	163.57	1776.73	-8.09	2178.58	0	1016.52	-15816.6
5090	138.63	1765.44	-7.25	2166.76	0	1015.16	26107.3
5091	270.84	1691.59	-63.25	2167.37	0	1013.58	-11757.8
5092	190.05	1622.47	-26.86	2126.45	0	1014.42	8047.02
5093	267.94	1596.37	-5.65	2147.87	0	1015.86	11790.6
5094	268.25	1476.44	-68.51	2112.91	0	1016.1	-1519.17
5095	271.84	1410.83	-47.61	2089.35	0	1014.78	14690.3
5096	342.18	1370.7	-12.59	2119.89	0	1019.6	-3141.05
5097	283.13	1202.55	-65.99	2049.38	0	1019.48	7867.68
5098	352.4	1179.96	-75	2080.89	0	1015.08	928.78
5099	317.15	1074.98	-47.15	2046.39	0	1021.19	802.71
5100	336.07	967.1	-76.37	2043.61	0	1016.04	-726.87
5101	325.32	914.61	-84.99	2038.05	0	1015.59	1267.94
5102	277.94	771.94	-78.35	1982.77	0	1023.44	8704.94
5103	323.33	722.2	-72.48	2042.7	0	1018.27	-13307.8
5104	245.51	603.33	-87.36	1946.05	0	1025.41	7931.69
5105	276.41	526.12	-92.39	1979.39	0	1017.54	-735.24
5106	225.98	467.68	-64.24	1964.11	0	1020.55	-11639.7
5107	214.92	370.94	-82.09	1969.17	0	1017.71	3497.43
5108	196.46	345	-83.85	1945.38	0	998.63	-9484.56
5109	158.46	264.43	-46.01	1931.04	0	1005.33	3277.76
5110	162.05	202.48	-37.77	1987.46	0	1024.8	-10851.2
5111	104.75	177.61	-55.54	1896.33	0	999.63	-12785.2
5112	105.74	113.98	-22.05	2085.41	0	1013.26	-3264.89
5113	66.6	93.54	-19.23	1716.45	0	1020.58	-3253.75
5114	84.84	78.28	-22.43	2303.85	0	963.81	-12360.1
5115	21.67	34.64	-3.28	1681.29	0	1047.26	-5709.75
5116	58.36	39.98	-4.5	2070.9	0	910.45	-14259.6
5117	-0	-0	-0	2149	0	976.7	-0
5118	11.67	23.35	-15.72	2626.43	0	919.68	-13992.8
5119	-0	-0	-0	2149	0	976.7	-0
5120	-0	-0	-0	2149	0	976.7	-0
5121	-0	-0	-0	2149	0	976.7	-0
5122	-0	-0	-0	2149	0	976.7	-0
5123	-0	-0	-0	2149	0	976.7	-0
5124	-0	-0	-0	2149	0	976.7	-0
5125	-0	-0	-0	2149	0	976.7	-0
5126	-0	-0	-0	2149	0	976.7	-0
5127	-0	-0	-0	2149	0	976.7	-0
5128	-0	-0	-0	2149	0	976.7	-0
5129	-0	-0	-0	2149	0	976.7	-0
5130	-0	-0	-0	2149	0	976.7	-0
5131	-0	-0	-0	2149	0	976.7	-0
5132	-0	-0	-0	2149	0	976.7	-0
5133	-0	-0	-0	2149	0	976.7	-0
5134	-0	-0	-0	2149	0	976.7	-0
5135	-0	-0	-0	2149	0	976.7	-0
5136	-0	-0	-0	2149	0	976.7	-0
5137	-0	-0	-0	2149	0	976.7	-0
5138	-0	-0	-0	2149	0	976.7	-0
5139	-0	-0	-0	2149	0	976.7	-0
5140	-0	-0	-0	2149	0	976.7	-0
5141	-0	-0	-0	2149	0	976.7	-0
5142	1.3	-16.63	-9.69	1313.89	0	1130.05	-654.48
5143	7.25	20.29	-6.41	2505.49	0	930.09	-7705.83
5144	-0	-0	-0	2149	0	976.7	-0
5145	-0	-0	-0	2149	0	976.7	-0
5146	-0	-0	-0	2149	0	976.7	-0
5147	-0	-0	-0	2149	0	976.7	-0
5148	-0	-0	-0	2149	0	976.7	-0
5149	-0	-0	-0	2149	0	976.7	-0
5150	-0	-0	-0	2149	0	976.7	-0
5151	-0	-0	-0	2149	0	976.7	-0
5152	-0	-0	-0	2149	0	976.7	-0
5153	-0	-0	-0	2149	0	976.7	-0
5154	-0	-0	-0	2149	0	976.7	-0
5155	-0	-0	-0	2149	0	976.7	-0
5156	-0	-0	-0	2149	0	976.7	-0
5157	-0	-0	-0	2149	0	976.7	-0
5158	-0	-0	-0	2149	0	976.7	-0
5159	-0	-0	-0	2149	0	976.7	-0
5160	-0	-0	-0	2149	0	976.7	-0
5161	-0	-0	-0	2149	0	976.7	-0
5162	-0	-0	-0	2149	0	976.7	-0
5163	-21.13	94.45	6.03	2910.26	0	1124.4	-6815.84
5164	-139.39	265.5	-36.01	2629.63	0	1053.65	-14031.4
5165	-113.53	623.02	-106.51	2633.29	0	1035.08	26549.4
5166	-574.49	580.44	-170.06	2595.88	0	1007.89	-77874.3
5167	-281.68	837.86	-28.53	2552.13	0	1069.38	-54203.6
5168	-272.45	1298.07	-153.73	2575.67	0	1010.78	-14998.5
5169	-267.49	1340.94	-286.25	2555.25	0	1014.61	-57203.8
5170	112.84	1529.24	-55.16	2515.96	0	1027.21	-84878.4
5171	-213.17	1745.91	118.1	2504.43	0	1010.58	51713.8
5172	-269.32	1687.47	17.62	2487.66	0	1017.31	11359.1
5173	-166.7	1733.7	59.43	2484.31	0	1011.85	-17786.7
5174	-455.32	1781.62	274.43	2510.26	0	1013.7	94158.6
5175	-303.42	1622.47	127.72	2451.35	0	1015.14	-24229.5
5176	-292.82	1745.76	67.06	2469.59	0	996.88	-4409.51
5177	-451.05	1600.95	139.54	2472.45	0	1003.93	78313.7
5178	-231.09	1706.24	157.47	2409.41	0	1010.35	-26653.3
5179	-436.1	1691.28	70.34	2469.6	0	1012.81	49681.9
5180	-434.65	1704.86	49.82	2419.86	0	1018.08	32401.9
5181	-232.93	1852.72	87.28	2424.25	0	1016.73	-54215.6
5182	-452.04	1810.3	28.23	2393.33	0	1008.93	35012.4
5183	-176.39	2008.51	-38.07	2344.09	0	1002.62	-5791.69
5184	-253.75	1968.99	26.7	2364.24	0	1011.1	-19822.6
5185	-260.62	2028.5	18.01	2338.63	0	1011.59	32045.4
5186	-27.54	2124.02	-16.78	2349.9	0	1018.98	-22767
5187	-281.14	2017.36	-52.64	2297.84	0	1019.84	2283.39
5188	22.51	2165.07	46.01	2322.78	0	1021.44	6912.48
5189	-76.45	2058.26	-69.5	2267.23	0	1017.31	1081.46
5190	-62.64	2100.83	-71.95	2272.72	0	1015.38	-8584.04
5191	94.83	2103.58	-9.31	2259.34	0	1012.45	-2330.5
5192	-60.42	2012.02	-41.5	2207.69	0	1016.8	6552.64
5193	127.26	2097.32	-31.43	2253.8	0	1011.98	1423.59
5194	49.44	1966.09	-11.44	2186.96	0	1015.92	20113.3
5195	100.63	1945.34	39.22	2201.57	0	1023.28	462.65
5196	184.86	1957.4	-6.03	2197.35	0	1014.29	15351.2
5197	126.88	1833.95	-2.14	2144.22	0	1019.75	18190.9
5198	235.75	1880.8	14.95	2175.62	0	1012.5	-5910.41
5199	191.73	1764.98	-7.4	2131.48	0	1012.53	18073.3
5200	258.26	1724.4	-19.23	2123.66	0	1012.2	12211
5201	272.22	1678.92	15.34	2131.7	0	1012.49	-6446.36
5202	260.54	1547.85	17.01	2089.46	0	1013.44	15999.9
5203	340.35	1499.18	9.16	2100.45	0	1014.2	1805.79
5204	293.2	1396.48	18.92	2072.08	0	1014.72	10328.6
5205	349.12	1318.36	42.42	2064.27	0	1012.02	6508.24
5206	338.52	1231.99	20.52	2046.28	0	1013.18	-5491.72
5207	331.73	1121.98	7.4	2019.71	0	1008.24	17047
5208	385.44	1069.34	40.21	2026.9	0	1008.59	-4547.92
5209	314.48	937.96	23.88	1984.14	0	1007.18	-3143
5210	369.03	879.67	27.62	1999.65	0	1007.89	9023.2
5211	338.75	771.03	35.4	1971.2	0	1009.72	-7265.21
5212	327.99	694.73	35.93	1982.11	0	1002.98	-1429.86
5213	326.31	614.93	31.97	1947.78	0	1012.33	-772.6
5214	285.49	527.19	17.62	1954.08	0	1008.3	-1698.87
5215	277.71	470.12	27.85	1928.55	0	1004.39	-2782.08
5216	258.41	381.93	16.1	1911.49	0	1010.3	407.16
5217	226.59	356.6	8.09	1921.6	0	1001.05	-1429.06
5218	210.04	284.73	11.29	1935.31	0	993.27	1081.36
5219	174.87	244.14	19.68	1910.74	0	1021.16	-5624.93
5220	156.33	195.31	-0.99	1910.38	0	1004.72	-2007.52
5221	125.89	158.54	10.38	1946.95	0	1010.43	-6780.91
5222	91.86	123.6	6.26	1863.6	0	1030.14	-8858.8
5223	109.1	105.13	-15.95	2078.5	0	975.98	-2428.36
5224	47.38	79.04	-6.87	1835.6	0	994.95	1539.08
5225	54.78	50.2	-14.95	2201.54	0	945.8	-15608.5
5226	47.68	40.74	-10.3	2042.59	0	933.09	-1568.13
5227	3.05	17.09	-10.07	1944.54	0	1035.13	620.43
5228	-0	-0	-0	2149	0	976.7	-0
5229	-0	-0	-0	2149	0	976.7	-0
5230	-0	-0	-0	2149	0	976.7	-0
5231	-0	-0	-0	2149	0	976.7	-0
5232	-0	-0	-0	2149	0	976.7	-0
5233	-0	-0	-0	2149	0	976.7	-0
5234	-0	-0	-0	2149	0	976.7	-0
5235	9.38	-23.19	-10.83	1485.04	0	949.59	-3667.55
5236	-3.81	27.31	-3.89	2641.32	0	879.61	-11452.7
5237	-4.35	-26.7	-16.56	2124.59	0	1043	-6620.18
5238	15.72	17.09	-4.88	2991.37	0	870.04	-10955.6
5239	-0	-0	-0	2149	0	976.7	-0
5240	-0	-0	-0	2149	0	976.7	-0
5241	-0	-0	-0	2149	0	976.7	-0
5242	-0	-0	-0	2149	0	976.7	-0
5243	-0	-0	-0	2149	0	976.7	-0
5244	-0	-0	-0	2149	0	976.7	-0
5245	0	0	0	2149	0	976.7	0
5246	-0	-0	-0	2149	0	976.7	-0
5247	-0	-0	-0	2149	0	976.7	-0
5248	-0	-0	-0	2149	0	976.7	-0
5249	-0	-0	-0	2149	0	976.7	-0
5250	-5.8	19.99	-7.55	2191.21	0	892.15	-10714.5
5251	2.59	-19.84	0.23	1702.42	0	879.68	-7477.04
5252	3.66	16.33	-13.43	2882.27	0	824.17	-16403
5253	-0	-0	-0	2149	0	976.7	-0
5254	-0	-0	-0	2149	0	976.7	-0
5255	-0	-0	-0	2149	0	976.7	-0
5256	-0	-0	-0	2149	0	976.7	-0
5257	-0	-0	-0	2149	0	976.7	-0
5258	-0	-0	-0	2149	0	976.7	-0
5259	-0	-0	-0	2149	0	976.7	-0
5260	-0	-0	-0	2149	0	976.7	-0
5261	-0	-0	-0	2149	0	976.7	-0
5262	-0	-0	-0	2149	0	976.7	-0
5263	-0	-0	-0	2149	0	976.7	-0
5264	-0	-0	-0	2149	0	976.7	-0
5265	-0	-0	-0	2149	0	976.7	-0
5266	-53.02	73.39	-11.14	2517.17	0	873.32	-17892.4
5267	-68.66	332.79	14.8	2634.26	0	917.65	-5195.66
5268	3.97	370.03	80.8	2709.94	0	905.02	-44019.2
5269	-434.65	834.5	130	2541.61	0	923.73	-51970.6
5270	-462.27	894.17	178.68	2618.17	0	917.46	41991.2
5271	-316.77	1051.03	234.99	2535.65	0	944.01	45172.6
5272	-262.76	1466.67	129.55	2549.93	0	935.92	107592
5273	93.61	1360.02	50.51	2553.39	0	930.07	96997.3
5274	-129.09	1487.43	32.27	2517.95	0	955.02	-68173.4
5275	-216.67	1503.3	-150.22	2558.41	0	938.07	-75760.5
5276	-242.92	1644.74	-118.48	2506.57	0	949.89	41760.1
5277	-408.25	1426.85	-135.04	2489.5	0	932.69	-34461.8
5278	-306.09	1616.36	-19.3	2473.61	0	946.63	5162.17
5279	-391.08	1383.51	-157.62	2491.74	0	940.52	30568
5280	-326.39	1464.84	-115.66	2491.49	0	951.34	-68156.2
5281	-345.31	1554.41	0.69	2486.7	0	950.94	3172.83
5282	-441.44	1419.68	-67.37	2436.68	0	947.84	25627.3
5283	-292.13	1702.27	-70.8	2437.82	0	943.5	-33012.2
5284	-428.39	1600.8	48.6	2436.03	0	943.14	42554
5285	-292.89	1696.17	28.92	2383.08	0	942.35	-11747.8
5286	-181.27	1873.78	-5.11	2423.31	0	937.87	-19467.4
5287	-352.25	1839.29	63.48	2376.31	0	937.8	47382.9
5288	-165.02	1877.14	86.52	2331.8	0	940.82	-9956.68
5289	-214.54	2000.43	116.27	2406.26	0	947.46	18186.1
5290	-224.08	1866.61	45.62	2337.63	0	936.63	32273.5
5291	-61.11	2061.61	126.34	2328.03	0	946.58	-20584.9
5292	-258.26	1972.96	70.65	2315.25	0	930.47	32394.7
5293	-4.2	2052.46	30.59	2284.91	0	931.77	13297.5
5294	-97.2	2009.89	74.16	2281.13	0	938.25	-3492.34
5295	-141.91	1973.57	112.46	2274.98	0	941.92	33781.2
5296	90.33	2015.53	46.84	2258.8	0	941.56	-2234.34
5297	-100.78	1916.35	35.17	2237.27	0	942.95	11597.5
5298	58.75	1996.92	63.25	2235.64	0	939.67	22776.2
5299	80.57	1883.09	12.89	2192.71	0	941.63	1702.64
5300	45.7	1915.59	15.87	2204.15	0	939.71	6596.93
5301	189.59	1898.8	11.44	2191.93	0	935.86	18179.5
5302	136.72	1764.83	12.82	2149.28	0	943.3	-10098.3
5303	198.9	1817.17	3.66	2177.6	0	940.28	18770.6
5304	225.37	1672.67	5.34	2123.34	0	944.84	6949.94
5305	232.32	1665.8	23.73	2130.53	0	949.36	-3671.41
5306	262.68	1588.59	0.99	2129.32	0	943.54	15394.6
5307	280.69	1501.16	-26.4	2070.43	0	946.31	3783.81
5308	285.11	1463.32	3.81	2098.55	0	947.45	-1915.8
5309	310.36	1342.62	-26.7	2057.65	0	942.29	15169.7
5310	341.03	1279.91	-35.71	2047.37	0	947.87	-2242.58
5311	310.36	1187.59	-28.92	2057.24	0	945.08	2639.09
5312	350.27	1088.26	-37.99	2003.58	0	948.3	8895.92
5313	347.37	1013.49	-36.16	2024.99	0	951.25	-4509.8
5314	308.84	928.65	-46.16	2009.56	0	949.85	6721.83
5315	341.72	806.58	-46.84	1958.19	0	948.97	4362.5
5316	299.22	796.81	-39.52	2023.07	0	953.47	-13160
