Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.6	849.417	1049.91	1327.02	853.493	1050.62	1108.86	664.4	1098.04	1256.44	665.773	1096.35	1167.35	764.439	1132.85	1374.47	767.176	1129.54	1052	710.35	770.656	1417.46	718.612	660.092	1418.12	661.165	767.813	1367.29	665.735	657.634	1366.07	688.632	268.917	1435.65	697.367	189.127	1423.6	651.118	270.378	1396.28	657.482	191.274	1386.39	644.721	94.4064	1373.24	632.55	44.0222	1374.6	658.045	59.1516	1412.33	714.678	758.852	1020.01	725.641	649.011	1010.89	668.111	752.161	1070.27	673.223	641.88	1061.83	691.343	255.217	1004.59	701.71	176.42	1020.31	652.92	259.228	1041.27	663	175.578	1054.32	648.844	94.1579	1071.4	637.37	44.1555	1072.24	670.463	55.1745	1027.27	767.404	964.673	1399.1	734.447	558.732	1415.67	722.072	535.886	1284.98	733.992	486.591	1422.88	789.13	475.635	1367.53	709.96	104.955	1411.25	733.009	121.258	1327.31	862.409	66.2082	1323.63	838.381	56.9845	1435.8	865.848	74.7691	1366.89	775.278	953.869	1032.09	735.963	552.037	1011.91	714.872	530.037	1140.67	723.116	483.989	1008.11	782.211	462.836	1062.74	713.173	106.327	1030.55	735.383	119.11	1112.09	864.986	63.6452	1121.73	838.759	47.4807	1005.16	871.54	71.2372	1073.8
0.607	849.432	1049.9	1327.02	853.505	1050.62	1108.87	664.418	1098.04	1256.44	665.781	1096.34	1167.37	764.458	1132.85	1374.47	767.177	1129.54	1052.01	710.353	770.655	1417.46	718.613	660.09	1418.12	661.173	767.815	1367.3	665.741	657.63	1366.05	688.635	268.909	1435.66	697.369	189.131	1423.6	651.115	270.374	1396.28	657.489	191.269	1386.39	644.721	94.4044	1373.23	632.555	44.0183	1374.59	658.047	59.1488	1412.33	714.668	758.86	1020.02	725.641	649.016	1010.89	668.107	752.155	1070.27	673.226	641.891	1061.83	691.353	255.228	1004.6	701.715	176.42	1020.31	652.926	259.227	1041.27	663.005	175.575	1054.34	648.845	94.1639	1071.41	637.372	44.1592	1072.24	670.458	55.1747	1027.27	767.418	964.664	1399.12	734.47	558.773	1415.79	722.072	535.887	1284.99	733.993	486.585	1422.89	789.128	475.633	1367.55	709.96	104.941	1411.25	732.985	121.258	1327.31	862.428	66.2063	1323.63	838.374	56.9844	1435.8	865.859	74.7689	1366.89	775.298	953.873	1032.1	735.962	552.029	1011.91	714.922	530.003	1140.68	723.126	484.005	1008.12	782.222	462.823	1062.73	713.171	106.317	1030.56	735.383	119.111	1112.09	864.997	63.6341	1121.73	838.758	47.4778	1005.17	871.54	71.2442	1073.8
0.613	849.44	1049.89	1327.02	853.512	1050.61	1108.87	664.43	1098.05	1256.45	665.793	1096.35	1167.37	764.484	1132.86	1374.48	767.195	1129.54	1052.02	710.371	770.665	1417.47	718.622	660.092	1418.13	661.18	767.828	1367.31	665.743	657.628	1366.07	688.634	268.906	1435.66	697.372	189.126	1423.6	651.124	270.38	1396.29	657.489	191.273	1386.39	644.721	94.4081	1373.24	632.551	44.0259	1374.59	658.044	59.1561	1412.34	714.668	758.855	1020.03	725.637	649.007	1010.9	668.109	752.156	1070.28	673.225	641.878	1061.84	691.353	255.224	1004.6	701.716	176.427	1020.32	652.922	259.222	1041.27	663.009	175.575	1054.34	648.848	94.1616	1071.42	637.373	44.1486	1072.24	670.466	55.1752	1027.27	767.433	964.668	1399.13	734.467	558.773	1415.79	722.078	535.887	1284.99	733.99	486.587	1422.89	789.133	475.638	1367.55	709.953	104.945	1411.24	732.996	121.257	1327.31	862.439	66.1998	1323.63	838.377	56.9829	1435.8	865.858	74.7635	1366.88	775.285	953.868	1032.11	735.965	552.023	1011.92	714.892	530.036	1140.69	723.138	484.015	1008.12	782.22	462.832	1062.74	713.165	106.327	1030.56	735.375	119.115	1112.11	864.993	63.638	1121.72	838.761	47.4778	1005.17	871.533	71.2386	1073.81
0.62	849.452	1049.89	1327.03	853.525	1050.6	1108.87	664.443	1098.06	1256.47	665.802	1096.36	1167.37	764.503	1132.85	1374.47	767.2	1129.54	1052.02	710.379	770.66	1417.46	718.628	660.099	1418.13	661.189	767.833	1367.3	665.743	657.645	1366.07	688.632	268.916	1435.65	697.366	189.129	1423.61	651.115	270.37	1396.28	657.49	191.275	1386.39	644.719	94.4074	1373.23	632.551	44.0206	1374.59	658.046	59.1562	1412.32	714.671	758.847	1020.04	725.641	649.009	1010.91	668.111	752.146	1070.28	673.228	641.879	1061.85	691.356	255.216	1004.6	701.718	176.427	1020.32	652.935	259.225	1041.28	662.997	175.58	1054.34	648.847	94.1556	1071.41	637.372	44.1516	1072.24	670.463	55.1747	1027.27	767.45	964.677	1399.14	734.473	558.773	1415.78	722.078	535.89	1285.01	733.988	486.588	1422.89	789.137	475.631	1367.54	709.957	104.946	1411.26	732.99	121.26	1327.32	862.487	66.2483	1323.61	838.38	56.9851	1435.81	865.856	74.764	1366.89	775.293	953.863	1032.1	735.974	552.032	1011.94	714.942	530.006	1140.69	723.135	484.017	1008.12	782.236	462.829	1062.74	713.17	106.315	1030.57	735.382	119.113	1112.1	864.991	63.6337	1121.72	838.762	47.479	1005.18	871.542	71.2353	1073.8
0.627	849.468	1049.89	1327.03	853.535	1050.6	1108.88	664.461	1098.06	1256.47	665.814	1096.36	1167.38	764.522	1132.86	1374.49	767.22	1129.54	1052.03	710.387	770.668	1417.47	718.634	660.1	1418.14	661.198	767.84	1367.32	665.753	657.651	1366.08	688.635	268.914	1435.67	697.382	189.129	1423.6	651.12	270.376	1396.3	657.487	191.271	1386.39	644.722	94.4065	1373.24	632.552	44.0222	1374.6	658.049	59.1544	1412.33	714.68	758.859	1020.05	725.639	649.003	1010.91	668.115	752.151	1070.29	673.227	641.878	1061.86	691.353	255.222	1004.6	701.72	176.418	1020.32	652.929	259.23	1041.29	663.01	175.567	1054.35	648.847	94.1599	1071.42	637.371	44.1587	1072.23	670.472	55.179	1027.26	767.471	964.68	1399.15	734.463	558.77	1415.8	722.079	535.888	1285.01	733.991	486.6	1422.9	789.135	475.635	1367.55	709.959	104.946	1411.25	733.009	121.259	1327.29	862.488	66.2427	1323.6	838.384	56.9803	1435.8	865.872	74.7542	1366.88	775.288	953.874	1032.1	735.971	552.042	1011.95	714.949	530.012	1140.69	723.14	483.984	1008.13	782.25	462.831	1062.73	713.186	106.321	1030.58	735.39	119.107	1112.09	864.993	63.628	1121.71	838.76	47.4718	1005.17	871.538	71.2404	1073.8
0.633	849.481	1049.9	1327.03	853.546	1050.61	1108.87	664.479	1098.06	1256.49	665.828	1096.36	1167.38	764.559	1132.86	1374.49	767.238	1129.53	1052.03	710.401	770.669	1417.49	718.639	660.103	1418.15	661.21	767.849	1367.32	665.756	657.659	1366.09	688.635	268.904	1435.67	697.379	189.119	1423.61	651.119	270.376	1396.3	657.485	191.272	1386.41	644.719	94.4001	1373.25	632.545	44.0178	1374.6	658.053	59.1465	1412.32	714.687	758.849	1020.07	725.645	649.005	1010.91	668.119	752.153	1070.29	673.231	641.874	1061.86	691.36	255.22	1004.61	701.721	176.413	1020.33	652.938	259.231	1041.29	663.013	175.571	1054.35	648.843	94.1636	1071.4	637.374	44.1476	1072.24	670.469	55.17	1027.27	767.481	964.674	1399.16	734.445	558.733	1415.7	722.068	535.887	1285.01	733.99	486.591	1422.89	789.141	475.638	1367.55	709.955	104.942	1411.25	733.001	121.245	1327.31	862.494	66.2447	1323.61	838.382	56.984	1435.79	865.87	74.7559	1366.87	775.3	953.857	1032.12	735.962	552.041	1011.95	714.957	530.002	1140.69	723.14	484	1008.15	782.248	462.834	1062.72	713.186	106.319	1030.58	735.382	119.112	1112.1	864.991	63.6288	1121.72	838.763	47.4706	1005.16	871.541	71.2395	1073.8
0.64	849.495	1049.89	1327.04	853.551	1050.61	1108.88	664.491	1098.07	1256.49	665.836	1096.36	1167.39	764.572	1132.86	1374.5	767.247	1129.54	1052.04	710.423	770.659	1417.49	718.657	660.1	1418.16	661.225	767.844	1367.35	665.761	657.664	1366.1	688.633	268.911	1435.68	697.382	189.122	1423.61	651.121	270.373	1396.32	657.487	191.283	1386.41	644.718	94.4069	1373.24	632.552	44.0251	1374.6	658.045	59.1542	1412.33	714.684	758.86	1020.07	725.643	649.011	1010.92	668.131	752.153	1070.31	673.235	641.878	1061.88	691.349	255.224	1004.61	701.72	176.423	1020.32	652.935	259.234	1041.3	663.009	175.577	1054.35	648.852	94.1589	1071.43	637.374	44.1522	1072.23	670.473	55.1679	1027.27	767.495	964.674	1399.15	734.479	558.771	1415.8	722.084	535.893	1285.03	733.996	486.596	1422.91	789.145	475.633	1367.55	709.965	104.959	1411.26	733.012	121.249	1327.31	862.438	66.2014	1323.63	838.388	56.9822	1435.8	865.864	74.7664	1366.88	775.308	953.858	1032.12	735.987	552.035	1011.95	714.956	530.011	1140.69	723.141	484.006	1008.14	782.249	462.824	1062.73	713.187	106.327	1030.58	735.382	119.113	1112.1	865	63.6312	1121.72	838.754	47.4775	1005.16	871.537	71.2427	1073.8
0.647	849.506	1049.88	1327.03	853.558	1050.6	1108.87	664.506	1098.08	1256.49	665.844	1096.37	1167.39	764.59	1132.86	1374.51	767.275	1129.54	1052.04	710.439	770.667	1417.5	718.678	660.108	1418.17	661.232	767.851	1367.37	665.775	657.666	1366.13	688.647	268.909	1435.68	697.381	189.124	1423.62	651.126	270.382	1396.33	657.494	191.276	1386.41	644.714	94.4151	1373.23	632.55	44.0317	1374.59	658.05	59.1534	1412.33	714.701	758.854	1020.07	725.659	649.019	1010.92	668.137	752.151	1070.31	673.247	641.877	1061.87	691.362	255.221	1004.61	701.723	176.421	1020.32	652.933	259.242	1041.3	663.015	175.573	1054.36	648.845	94.1686	1071.42	637.373	44.1566	1072.24	670.476	55.1767	1027.28	767.505	964.678	1399.18	734.458	558.742	1415.71	722.086	535.899	1285.03	733.998	486.596	1422.91	789.152	475.645	1367.56	709.964	104.947	1411.25	733.015	121.251	1327.31	862.44	66.1915	1323.64	838.388	56.9744	1435.79	865.875	74.7509	1366.88	775.314	953.866	1032.12	735.979	552.043	1011.94	714.962	530.012	1140.7	723.144	483.995	1008.15	782.259	462.828	1062.73	713.178	106.325	1030.58	735.387	119.1	1112.09	864.997	63.6348	1121.72	838.763	47.4745	1005.16	871.546	71.2327	1073.79
0.653	849.518	1049.89	1327.04	853.564	1050.6	1108.87	664.522	1098.07	1256.51	665.852	1096.38	1167.4	764.603	1132.86	1374.51	767.289	1129.53	1052.04	710.461	770.668	1417.51	718.696	660.106	1418.18	661.243	767.847	1367.38	665.783	657.664	1366.14	688.659	268.907	1435.69	697.391	189.121	1423.62	651.128	270.377	1396.32	657.497	191.275	1386.42	644.718	94.4179	1373.24	632.548	44.0232	1374.59	658.047	59.1508	1412.33	714.72	758.856	1020.07	725.65	649.018	1010.91	668.154	752.148	1070.31	673.251	641.877	1061.89	691.362	255.232	1004.61	701.726	176.422	1020.32	652.933	259.237	1041.3	663.01	175.575	1054.36	648.854	94.1599	1071.41	637.375	44.156	1072.25	670.479	55.1669	1027.27	767.521	964.66	1399.16	734.469	558.748	1415.7	722.085	535.892	1285.03	734.017	486.589	1422.91	789.159	475.64	1367.55	709.963	104.945	1411.26	733.017	121.258	1327.31	862.439	66.191	1323.62	838.388	56.9754	1435.8	865.878	74.7512	1366.87	775.318	953.863	1032.12	735.989	552.03	1011.95	714.976	530.002	1140.71	723.153	483.998	1008.15	782.265	462.832	1062.72	713.188	106.321	1030.58	735.393	119.112	1112.1	865.003	63.6354	1121.72	838.761	47.4668	1005.16	871.542	71.2365	1073.79
0.66	849.538	1049.89	1327.04	853.578	1050.6	1108.88	664.539	1098.07	1256.51	665.861	1096.37	1167.4	764.617	1132.87	1374.5	767.295	1129.53	1052.05	710.48	770.666	1417.52	718.715	660.101	1418.18	661.258	767.848	1367.4	665.788	657.66	1366.17	688.67	268.912	1435.69	697.407	189.123	1423.61	651.141	270.377	1396.33	657.501	191.277	1386.43	644.721	94.4082	1373.24	632.55	44.0309	1374.6	658.052	59.1556	1412.32	714.723	758.86	1020.08	725.674	649.009	1010.92	668.16	752.155	1070.31	673.258	641.876	1061.88	691.365	255.223	1004.61	701.726	176.422	1020.33	652.931	259.236	1041.29	663.022	175.574	1054.35	648.846	94.1662	1071.43	637.374	44.1545	1072.23	670.48	55.1633	1027.28	767.53	964.677	1399.18	734.493	558.748	1415.71	722.082	535.9	1285.03	734.028	486.597	1422.91	789.167	475.637	1367.55	709.967	104.952	1411.25	733.026	121.253	1327.31	862.445	66.1898	1323.62	838.392	56.9689	1435.8	865.882	74.7417	1366.87	775.326	953.859	1032.12	735.976	552.037	1011.96	714.963	530.017	1140.72	723.151	484.006	1008.15	782.267	462.832	1062.72	713.193	106.317	1030.58	735.398	119.096	1112.1	865.006	63.6295	1121.72	838.767	47.4645	1005.17	871.545	71.2301	1073.79
0.667	849.547	1049.89	1327.05	853.586	1050.6	1108.87	664.546	1098.08	1256.52	665.879	1096.37	1167.4	764.628	1132.87	1374.52	767.309	1129.52	1052.05	710.49	770.667	1417.52	718.726	660.107	1418.2	661.268	767.848	1367.42	665.801	657.671	1366.17	688.684	268.904	1435.69	697.414	189.122	1423.62	651.145	270.382	1396.33	657.507	191.281	1386.43	644.725	94.4134	1373.24	632.557	44.0306	1374.59	658.05	59.1531	1412.32	714.735	758.859	1020.08	725.673	649.014	1010.92	668.168	752.164	1070.32	673.259	641.883	1061.88	691.365	255.23	1004.62	701.725	176.419	1020.33	652.935	259.24	1041.29	663.02	175.576	1054.35	648.848	94.1653	1071.42	637.381	44.1574	1072.25	670.485	55.1643	1027.27	767.544	964.67	1399.19	734.499	558.747	1415.72	722.079	535.904	1285.02	734.044	486.593	1422.9	789.178	475.639	1367.54	709.973	104.946	1411.25	733.034	121.247	1327.31	862.45	66.1891	1323.62	838.392	56.971	1435.8	865.872	74.7503	1366.86	775.336	953.859	1032.13	735.996	552.042	1011.95	714.977	530.008	1140.7	723.146	484.008	1008.16	782.263	462.831	1062.72	713.195	106.317	1030.58	735.402	119.098	1112.1	865.004	63.6383	1121.71	838.76	47.4738	1005.16	871.555	71.2387	1073.79
0.673	849.564	1049.89	1327.06	853.601	1050.59	1108.88	664.559	1098.08	1256.52	665.886	1096.38	1167.41	764.629	1132.87	1374.51	767.311	1129.51	1052.06	710.502	770.668	1417.54	718.745	660.107	1418.2	661.28	767.848	1367.43	665.808	657.662	1366.19	688.69	268.904	1435.69	697.417	189.117	1423.62	651.155	270.385	1396.33	657.515	191.282	1386.43	644.721	94.4178	1373.23	632.554	44.0323	1374.59	658.056	59.1593	1412.32	714.748	758.863	1020.08	725.677	649.021	1010.92	668.181	752.169	1070.32	673.268	641.887	1061.88	691.371	255.23	1004.61	701.739	176.419	1020.33	652.936	259.244	1041.3	663.02	175.576	1054.35	648.846	94.1758	1071.41	637.376	44.1629	1072.24	670.479	55.1612	1027.28	767.553	964.68	1399.2	734.54	558.775	1415.85	722.115	535.901	1285.05	734.036	486.592	1422.91	789.176	475.644	1367.55	709.983	104.947	1411.25	733.023	121.258	1327.31	862.453	66.1969	1323.62	838.398	56.976	1435.8	865.882	74.7269	1366.85	775.354	953.864	1032.14	735.998	552.041	1011.96	714.981	530.015	1140.71	723.146	483.999	1008.16	782.268	462.839	1062.72	713.2	106.311	1030.58	735.406	119.098	1112.09	865.015	63.6365	1121.72	838.76	47.4761	1005.15	871.55	71.2378	1073.8
0.68	849.57	1049.89	1327.07	853.607	1050.59	1108.89	664.575	1098.09	1256.52	665.899	1096.37	1167.42	764.63	1132.87	1374.51	767.319	1129.51	1052.06	710.512	770.666	1417.54	718.753	660.102	1418.21	661.282	767.846	1367.43	665.816	657.663	1366.18	688.696	268.906	1435.69	697.424	189.107	1423.62	651.162	270.381	1396.34	657.51	191.282	1386.43	644.728	94.4079	1373.24	632.552	44.034	1374.59	658.057	59.1543	1412.33	714.753	758.865	1020.08	725.687	649.014	1010.92	668.189	752.165	1070.31	673.273	641.888	1061.88	691.372	255.225	1004.62	701.737	176.427	1020.32	652.938	259.244	1041.3	663.029	175.566	1054.34	648.85	94.1706	1071.41	637.384	44.1529	1072.25	670.483	55.1665	1027.28	767.567	964.663	1399.2	734.516	558.749	1415.73	722.112	535.911	1285.05	734.051	486.592	1422.92	789.177	475.633	1367.54	709.977	104.96	1411.25	733.028	121.249	1327.31	862.455	66.1906	1323.63	838.393	56.965	1435.79	865.887	74.7405	1366.87	775.368	953.861	1032.15	735.992	552.044	1011.96	714.985	530.012	1140.7	723.15	484.005	1008.15	782.273	462.835	1062.73	713.204	106.318	1030.57	735.407	119.095	1112.1	865.022	63.6416	1121.72	838.761	47.4772	1005.16	871.548	71.2376	1073.79
0.687	849.579	1049.9	1327.07	853.623	1050.58	1108.89	664.588	1098.09	1256.52	665.905	1096.38	1167.42	764.627	1132.87	1374.5	767.325	1129.51	1052.07	710.522	770.667	1417.55	718.754	660.107	1418.23	661.297	767.852	1367.44	665.826	657.666	1366.19	688.689	268.898	1435.7	697.427	189.109	1423.62	651.158	270.383	1396.34	657.513	191.278	1386.43	644.73	94.4145	1373.24	632.553	44.0344	1374.59	658.046	59.1526	1412.33	714.753	758.864	1020.09	725.683	649.024	1010.92	668.187	752.177	1070.32	673.272	641.895	1061.88	691.372	255.23	1004.62	701.737	176.42	1020.32	652.939	259.243	1041.29	663.021	175.572	1054.35	648.857	94.1603	1071.42	637.372	44.1589	1072.24	670.487	55.164	1027.29	767.575	964.675	1399.2	734.534	558.739	1415.72	722.121	535.905	1285.05	734.057	486.592	1422.92	789.186	475.64	1367.56	709.972	104.945	1411.25	733.027	121.254	1327.32	862.44	66.1907	1323.63	838.39	56.9714	1435.8	865.879	74.7426	1366.87	775.384	953.856	1032.16	735.998	552.034	1011.96	714.983	530.012	1140.71	723.173	484.001	1008.16	782.258	462.833	1062.73	713.19	106.312	1030.57	735.418	119.105	1112.09	865.014	63.6437	1121.72	838.756	47.469	1005.16	871.543	71.236	1073.8
0.693	849.591	1049.88	1327.08	853.629	1050.57	1108.9	664.606	1098.08	1256.53	665.92	1096.38	1167.42	764.63	1132.88	1374.52	767.327	1129.51	1052.07	710.529	770.663	1417.56	718.763	660.108	1418.23	661.301	767.854	1367.46	665.836	657.668	1366.2	688.697	268.899	1435.7	697.425	189.113	1423.62	651.16	270.382	1396.34	657.512	191.284	1386.44	644.729	94.4099	1373.24	632.553	44.0273	1374.6	658.053	59.1539	1412.33	714.764	758.861	1020.09	725.688	649.026	1010.93	668.192	752.181	1070.32	673.279	641.891	1061.9	691.378	255.232	1004.62	701.737	176.421	1020.33	652.951	259.236	1041.29	663.025	175.571	1054.35	648.859	94.1597	1071.41	637.386	44.1505	1072.25	670.485	55.1703	1027.28	767.591	964.671	1399.21	734.536	558.749	1415.73	722.122	535.892	1285.06	734.063	486.58	1422.93	789.181	475.626	1367.57	709.963	104.946	1411.27	733.03	121.243	1327.31	862.437	66.1925	1323.63	838.395	56.9757	1435.81	865.88	74.7427	1366.87	775.383	953.853	1032.17	736.003	552.043	1011.96	714.996	530.011	1140.72	723.161	483.997	1008.16	782.265	462.831	1062.74	713.198	106.322	1030.57	735.41	119.098	1112.09	865.015	63.6285	1121.72	838.76	47.4697	1005.16	871.547	71.2298	1073.8
0.7	849.603	1049.88	1327.09	853.646	1050.56	1108.91	664.617	1098.08	1256.54	665.93	1096.37	1167.43	764.631	1132.88	1374.53	767.339	1129.51	1052.08	710.536	770.666	1417.57	718.765	660.094	1418.23	661.313	767.864	1367.46	665.836	657.673	1366.21	688.699	268.891	1435.7	697.419	189.113	1423.63	651.167	270.383	1396.35	657.512	191.282	1386.43	644.726	94.4196	1373.24	632.549	44.0388	1374.6	658.054	59.1579	1412.34	714.766	758.855	1020.1	725.69	649.022	1010.93	668.193	752.179	1070.33	673.275	641.901	1061.89	691.379	255.218	1004.62	701.723	176.42	1020.32	652.943	259.242	1041.29	663.019	175.574	1054.36	648.849	94.1655	1071.42	637.378	44.1602	1072.24	670.484	55.1734	1027.28	767.618	964.653	1399.22	734.532	558.732	1415.74	722.13	535.897	1285.06	734.06	486.576	1422.95	789.175	475.621	1367.56	709.971	104.951	1411.26	733.03	121.254	1327.3	862.437	66.1854	1323.64	838.389	56.9664	1435.8	865.868	74.744	1366.88	775.397	953.857	1032.18	736.008	552.033	1011.96	714.986	530.018	1140.72	723.174	483.996	1008.16	782.269	462.811	1062.73	713.187	106.317	1030.58	735.408	119.099	1112.1	865.005	63.6371	1121.73	838.758	47.4748	1005.16	871.542	71.236	1073.8
0.707	849.623	1049.88	1327.08	853.667	1050.56	1108.92	664.641	1098.08	1256.54	665.946	1096.38	1167.44	764.641	1132.88	1374.54	767.351	1129.49	1052.09	710.54	770.664	1417.56	718.765	660.104	1418.24	661.319	767.861	1367.46	665.84	657.675	1366.21	688.694	268.9	1435.71	697.426	189.105	1423.63	651.159	270.379	1396.35	657.506	191.28	1386.44	644.722	94.4207	1373.24	632.552	44.0273	1374.6	658.054	59.1539	1412.34	714.77	758.869	1020.11	725.688	649.021	1010.94	668.197	752.178	1070.33	673.281	641.897	1061.91	691.374	255.226	1004.63	701.728	176.422	1020.33	652.946	259.241	1041.3	663.012	175.59	1054.36	648.856	94.1707	1071.41	637.384	44.1586	1072.25	670.481	55.1666	1027.28	767.64	964.651	1399.22	734.529	558.73	1415.75	722.144	535.889	1285.07	734.052	486.576	1422.94	789.194	475.616	1367.58	709.969	104.949	1411.27	733.038	121.255	1327.32	862.437	66.196	1323.64	838.392	56.9827	1435.81	865.875	74.7436	1366.88	775.402	953.847	1032.18	736.024	552.038	1011.96	714.987	530.007	1140.72	723.181	483.994	1008.17	782.266	462.809	1062.74	713.201	106.317	1030.57	735.403	119.092	1112.1	865.006	63.6315	1121.72	838.762	47.4678	1005.16	871.542	71.2386	1073.81
0.713	849.63	1049.87	1327.1	853.678	1050.55	1108.91	664.653	1098.08	1256.55	665.961	1096.38	1167.44	764.657	1132.87	1374.53	767.369	1129.49	1052.1	710.555	770.669	1417.58	718.767	660.101	1418.24	661.335	767.867	1367.46	665.84	657.681	1366.21	688.686	268.897	1435.71	697.409	189.113	1423.63	651.161	270.384	1396.35	657.51	191.276	1386.45	644.728	94.414	1373.25	632.55	44.0252	1374.6	658.052	59.1506	1412.35	714.769	758.855	1020.11	725.692	649.021	1010.94	668.196	752.181	1070.34	673.284	641.888	1061.92	691.376	255.221	1004.62	701.726	176.418	1020.32	652.945	259.237	1041.3	663.012	175.58	1054.35	648.85	94.1638	1071.42	637.38	44.1453	1072.24	670.483	55.1644	1027.27	767.641	964.647	1399.23	734.541	558.741	1415.75	722.127	535.892	1285.07	734.058	486.573	1422.95	789.185	475.618	1367.58	709.959	104.942	1411.26	733.023	121.254	1327.32	862.496	66.2439	1323.61	838.392	56.9707	1435.81	865.866	74.7398	1366.88	775.419	953.847	1032.2	736.019	552.04	1011.96	714.982	530	1140.73	723.173	484	1008.17	782.27	462.81	1062.74	713.181	106.32	1030.58	735.387	119.094	1112.09	864.999	63.6362	1121.72	838.756	47.4788	1005.17	871.54	71.2439	1073.8
0.72	849.643	1049.87	1327.09	853.682	1050.54	1108.92	664.674	1098.09	1256.55	665.976	1096.38	1167.46	764.664	1132.86	1374.55	767.393	1129.47	1052.1	710.558	770.667	1417.57	718.765	660.101	1418.25	661.337	767.872	1367.46	665.844	657.677	1366.21	688.685	268.897	1435.71	697.409	189.117	1423.63	651.162	270.38	1396.35	657.512	191.28	1386.44	644.722	94.4111	1373.25	632.552	44.0339	1374.61	658.048	59.1558	1412.35	714.776	758.859	1020.11	725.694	649.027	1010.95	668.208	752.179	1070.34	673.289	641.891	1061.92	691.375	255.224	1004.62	701.726	176.424	1020.33	652.942	259.245	1041.3	663.022	175.572	1054.36	648.861	94.1572	1071.42	637.388	44.155	1072.25	670.474	55.1704	1027.27	767.659	964.648	1399.24	734.519	558.716	1415.77	722.132	535.889	1285.08	734.057	486.568	1422.96	789.181	475.607	1367.59	709.962	104.949	1411.27	733.03	121.254	1327.32	862.484	66.2419	1323.62	838.383	56.9613	1435.81	865.86	74.7449	1366.88	775.435	953.851	1032.2	736.023	552.033	1011.96	714.982	530.009	1140.73	723.174	484.003	1008.17	782.277	462.804	1062.74	713.195	106.315	1030.58	735.384	119.099	1112.11	864.994	63.6324	1121.71	838.749	47.4694	1005.17	871.539	71.2359	1073.79
