Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0.32	907.956	1038.77	1345.76	901.736	1042.44	1110.05	734.431	1060.81	1283.51	731.621	1059.58	1180.43	839.482	1097.51	1377.74	828.518	1104.78	1080.9	793.353	763.173	1433.5	791.009	652.62	1435.79	738.399	764.339	1391.42	731.593	654.454	1392.11	707.582	272.689	1426.55	716.54	192.197	1418.46	686.355	275.785	1376.97	690.177	196.216	1369.54	668.935	93.0835	1369.09	657.74	43.81	1371.14	685.625	60.9472	1412.82	794.758	785.2	1028.96	801.595	674.671	1022.06	742.095	779.577	1075.45	742.6	669.529	1065.36	740.065	256.324	1026.29	745.023	176.367	1038.12	704.666	261.652	1066.17	706.99	177.218	1073.47	685.298	94.6704	1085.99	670.991	44.8021	1081.09	702.1	63.1304	1036.88	834.072	944.494	1403.88	775.113	543.267	1426.07	764.532	521.885	1313.35	771.191	487.274	1432.68	818.833	461.044	1385.43	737.006	108.32	1407.47	762.669	114.889	1323.95	884.385	60.7918	1330.55	852.43	56.6914	1436.83	890.782	68.8692	1376.74	832.372	938.869	1049.03	791.862	539.958	1038.09	780.681	522.519	1151.32	787.049	480.557	1031.2	836.347	453.283	1080.02	756.63	103.255	1046.88	774.169	108.366	1131.3	899.639	62.0534	1116.48	861.063	50.4205	1009.38	903.233	67.0422	1075.28
0.327	907.974	1038.76	1345.78	901.741	1042.43	1110.06	734.442	1060.8	1283.53	731.637	1059.58	1180.45	839.503	1097.51	1377.75	828.533	1104.79	1080.93	793.358	763.178	1433.52	791.003	652.643	1435.81	738.404	764.344	1391.45	731.594	654.455	1392.13	707.575	272.692	1426.56	716.539	192.204	1418.45	686.339	275.79	1376.98	690.177	196.218	1369.54	668.931	93.0924	1369.09	657.742	43.809	1371.13	685.629	60.9498	1412.82	794.749	785.209	1028.99	801.602	674.679	1022.08	742.103	779.577	1075.48	742.59	669.534	1065.39	740.065	256.327	1026.3	745.021	176.366	1038.13	704.667	261.657	1066.18	706.993	177.221	1073.48	685.296	94.6701	1085.99	670.986	44.8072	1081.09	702.099	63.1325	1036.87	834.089	944.488	1403.89	775.1	543.271	1426.08	764.504	521.89	1313.36	771.177	487.274	1432.69	818.816	461.039	1385.46	737.005	108.321	1407.47	762.676	114.89	1323.96	884.38	60.8002	1330.55	852.427	56.6908	1436.82	890.787	68.8676	1376.73	832.365	938.872	1049.04	791.858	539.961	1038.11	780.659	522.528	1151.33	787.042	480.563	1031.21	836.297	453.184	1079.86	756.624	103.264	1046.88	774.162	108.368	1131.3	899.643	62.0504	1116.48	861.061	50.4233	1009.38	903.226	67.0412	1075.28
0.333	907.984	1038.76	1345.81	901.749	1042.44	1110.09	734.459	1060.81	1283.56	731.649	1059.59	1180.48	839.513	1097.5	1377.79	828.555	1104.8	1080.95	793.366	763.181	1433.54	790.998	652.643	1435.82	738.406	764.349	1391.48	731.586	654.46	1392.16	707.576	272.683	1426.57	716.535	192.212	1418.46	686.348	275.791	1376.98	690.17	196.218	1369.55	668.928	93.0939	1369.09	657.739	43.8159	1371.14	685.63	60.9525	1412.82	794.753	785.204	1029.01	801.585	674.686	1022.1	742.098	779.582	1075.5	742.587	669.539	1065.4	740.06	256.326	1026.3	745.023	176.372	1038.13	704.667	261.658	1066.19	706.984	177.224	1073.48	685.293	94.677	1086	670.994	44.8034	1081.09	702.101	63.1394	1036.89	834.1	944.492	1403.91	775.086	543.271	1426.09	764.491	521.893	1313.39	771.162	487.276	1432.7	818.815	461.043	1385.47	737.013	108.308	1407.47	762.668	114.895	1323.95	884.381	60.798	1330.55	852.43	56.6939	1436.83	890.785	68.8661	1376.73	832.372	938.879	1049.06	791.845	539.962	1038.12	780.657	522.528	1151.35	787.031	480.572	1031.23	836.291	453.177	1079.87	756.632	103.261	1046.87	774.161	108.374	1131.31	900.188	62.6579	1116.42	861.065	50.4267	1009.38	903.229	67.0476	1075.28
0.34	908.005	1038.74	1345.83	901.759	1042.43	1110.09	734.474	1060.81	1283.57	731.667	1059.59	1180.51	839.533	1097.49	1377.82	828.574	1104.8	1080.97	793.357	763.176	1433.56	791.006	652.643	1435.84	738.411	764.343	1391.49	731.583	654.461	1392.18	707.571	272.682	1426.57	716.537	192.201	1418.47	686.348	275.789	1376.99	690.171	196.22	1369.56	668.931	93.0923	1369.09	657.746	43.8108	1371.13	685.627	60.9524	1412.82	794.749	785.21	1029.03	801.572	674.684	1022.12	742.101	779.586	1075.52	742.583	669.54	1065.44	740.066	256.333	1026.31	745.016	176.373	1038.13	704.665	261.658	1066.19	706.988	177.221	1073.49	685.298	94.6728	1086	670.993	44.808	1081.09	702.098	63.1383	1036.89	834.117	944.493	1403.94	775.073	543.269	1426.11	764.49	521.891	1313.42	771.157	487.274	1432.71	818.811	461.052	1385.48	737.002	108.325	1407.48	762.668	114.902	1323.96	884.386	60.7948	1330.55	852.427	56.6917	1436.83	890.786	68.8709	1376.73	832.376	938.873	1049.08	791.835	539.965	1038.13	780.664	522.523	1151.36	787.019	480.572	1031.24	836.291	453.19	1079.88	756.639	103.263	1046.88	774.156	108.367	1131.31	900.186	62.6484	1116.42	861.059	50.4203	1009.38	903.232	67.0369	1075.28
0.347	908.025	1038.74	1345.85	901.767	1042.43	1110.11	734.488	1060.8	1283.6	731.673	1059.59	1180.54	839.55	1097.48	1377.85	828.599	1104.82	1081	793.369	763.178	1433.57	790.996	652.641	1435.85	738.409	764.342	1391.52	731.573	654.465	1392.19	707.575	272.674	1426.59	716.531	192.206	1418.47	686.338	275.785	1377	690.171	196.22	1369.56	668.937	93.0926	1369.09	657.74	43.8126	1371.13	685.626	60.9562	1412.83	794.733	785.221	1029.06	801.578	674.689	1022.14	742.102	779.584	1075.55	742.579	669.539	1065.46	740.059	256.338	1026.31	745.022	176.377	1038.13	704.662	261.664	1066.2	706.985	177.223	1073.5	685.301	94.67	1086	670.984	44.8028	1081.1	702.104	63.1417	1036.88	834.13	944.491	1403.96	775.073	543.263	1426.12	764.459	521.9	1313.42	771.146	487.27	1432.73	818.804	461.05	1385.49	737.006	108.313	1407.47	762.681	114.89	1323.96	884.378	60.7995	1330.55	852.425	56.6849	1436.83	890.788	68.87	1376.72	832.377	938.876	1049.1	791.835	539.97	1038.16	780.637	522.535	1151.38	787.019	480.572	1031.25	836.283	453.192	1079.89	756.636	103.259	1046.88	774.158	108.373	1131.31	899.63	62.054	1116.48	861.064	50.4238	1009.38	903.226	67.0453	1075.28
0.353	908.042	1038.73	1345.87	901.776	1042.43	1110.13	734.502	1060.81	1283.64	731.684	1059.61	1180.56	839.566	1097.46	1377.88	828.623	1104.8	1081.04	793.369	763.175	1433.6	790.986	652.646	1435.87	738.418	764.353	1391.53	731.576	654.468	1392.22	707.568	272.674	1426.59	716.54	192.194	1418.47	686.341	275.786	1377.01	690.163	196.221	1369.57	668.938	93.0953	1369.09	657.747	43.8085	1371.13	685.622	60.9521	1412.82	794.737	785.216	1029.07	801.571	674.692	1022.16	742.098	779.587	1075.57	742.571	669.548	1065.48	740.056	256.344	1026.33	745.018	176.38	1038.14	704.659	261.66	1066.21	706.983	177.223	1073.49	685.298	94.6786	1086	670.992	44.8096	1081.09	702.101	63.1431	1036.89	834.142	944.49	1403.98	775.065	543.252	1426.14	764.473	521.891	1313.44	771.145	487.27	1432.73	818.793	461.051	1385.5	737.002	108.316	1407.48	762.674	114.89	1323.96	884.385	60.7961	1330.54	852.424	56.6836	1436.83	890.792	68.8655	1376.73	832.379	938.875	1049.12	791.835	539.966	1038.17	780.647	522.526	1151.4	787.017	480.582	1031.27	836.279	453.19	1079.9	756.634	103.266	1046.88	774.159	108.364	1131.31	900.192	62.6527	1116.42	861.057	50.4243	1009.38	903.236	67.0422	1075.28
0.36	908.058	1038.72	1345.9	901.788	1042.43	1110.15	734.525	1060.81	1283.66	731.693	1059.61	1180.59	839.59	1097.45	1377.9	828.636	1104.82	1081.06	793.374	763.176	1433.62	790.993	652.636	1435.89	738.42	764.349	1391.56	731.575	654.466	1392.24	707.575	272.671	1426.6	716.539	192.191	1418.48	686.34	275.787	1377.03	690.167	196.22	1369.58	668.942	93.0903	1369.09	657.743	43.821	1371.13	685.635	60.9491	1412.82	794.736	785.223	1029.09	801.561	674.687	1022.17	742.099	779.59	1075.6	742.572	669.548	1065.5	740.066	256.348	1026.33	745.022	176.384	1038.14	704.665	261.668	1066.22	706.988	177.229	1073.51	685.305	94.6671	1086.01	670.986	44.8094	1081.09	702.104	63.1487	1036.89	834.166	944.491	1404	775.054	543.262	1426.16	764.457	521.894	1313.47	771.135	487.271	1432.75	818.793	461.054	1385.5	737.012	108.318	1407.47	762.677	114.893	1323.95	884.39	60.8034	1330.55	852.433	56.6824	1436.83	890.787	68.8662	1376.72	832.393	938.882	1049.13	791.843	539.965	1038.2	780.648	522.536	1151.4	787.017	480.583	1031.28	836.286	453.197	1079.91	756.634	103.263	1046.89	774.162	108.364	1131.31	900.201	62.6531	1116.42	861.065	50.4187	1009.39	903.233	67.0416	1075.29
0.367	908.08	1038.72	1345.91	901.799	1042.43	1110.17	734.541	1060.8	1283.68	731.705	1059.61	1180.62	839.601	1097.43	1377.93	828.649	1104.82	1081.1	793.377	763.168	1433.64	790.992	652.642	1435.9	738.427	764.35	1391.57	731.575	654.468	1392.26	707.575	272.666	1426.61	716.534	192.203	1418.48	686.338	275.782	1377.04	690.17	196.22	1369.58	668.936	93.0954	1369.09	657.754	43.8064	1371.14	685.633	60.9506	1412.82	794.737	785.222	1029.11	801.565	674.688	1022.2	742.101	779.586	1075.62	742.569	669.544	1065.53	740.065	256.347	1026.35	745.021	176.385	1038.14	704.669	261.665	1066.23	706.991	177.227	1073.51	685.309	94.6755	1086	670.991	44.8165	1081.1	702.111	63.15	1036.89	834.181	944.483	1404.03	775.059	543.267	1426.17	764.451	521.897	1313.48	771.146	487.266	1432.77	818.784	461.047	1385.52	737.009	108.309	1407.47	762.69	114.893	1323.97	884.381	60.7992	1330.55	852.422	56.683	1436.83	890.789	68.8711	1376.73	832.384	938.882	1049.16	791.83	539.972	1038.22	780.651	522.534	1151.42	787.017	480.587	1031.3	836.291	453.205	1079.93	756.633	103.273	1046.89	774.172	108.377	1131.32	900.202	62.6554	1116.42	861.055	50.4294	1009.39	903.234	67.0465	1075.29
0.373	908.092	1038.72	1345.94	901.802	1042.43	1110.21	734.559	1060.8	1283.71	731.723	1059.62	1180.65	839.615	1097.43	1377.96	828.669	1104.83	1081.13	793.378	763.175	1433.66	790.991	652.642	1435.92	738.428	764.356	1391.6	731.576	654.466	1392.27	707.579	272.666	1426.62	716.544	192.186	1418.49	686.339	275.779	1377.05	690.164	196.227	1369.58	668.944	93.099	1369.09	657.751	43.8087	1371.13	685.633	60.9597	1412.83	794.739	785.228	1029.14	801.57	674.689	1022.21	742.106	779.591	1075.64	742.577	669.55	1065.55	740.07	256.352	1026.35	745.027	176.393	1038.15	704.671	261.672	1066.24	706.999	177.232	1073.51	685.304	94.6767	1086	670.995	44.8081	1081.1	702.102	63.1566	1036.89	834.193	944.49	1404.05	775.061	543.263	1426.18	764.447	521.899	1313.5	771.116	487.271	1432.77	818.791	461.055	1385.53	737.021	108.309	1407.47	762.673	114.901	1323.96	884.385	60.7935	1330.54	852.431	56.6859	1436.83	890.791	68.8651	1376.73	832.4	938.884	1049.17	791.845	539.972	1038.23	780.655	522.531	1151.43	787.017	480.592	1031.31	836.281	453.206	1079.94	756.647	103.27	1046.9	774.172	108.37	1131.32	900.19	62.6539	1116.43	861.065	50.4252	1009.38	903.237	67.042	1075.29
0.38	908.111	1038.7	1345.98	901.827	1042.43	1110.23	734.575	1060.81	1283.75	731.736	1059.62	1180.68	839.635	1097.41	1378	828.669	1104.83	1081.16	793.389	763.172	1433.67	790.992	652.638	1435.94	738.442	764.36	1391.62	731.575	654.472	1392.29	707.574	272.666	1426.63	716.55	192.183	1418.5	686.34	275.792	1377.05	690.163	196.226	1369.59	668.943	93.095	1369.09	657.753	43.8163	1371.13	685.64	60.9587	1412.82	794.741	785.23	1029.16	801.563	674.69	1022.23	742.11	779.584	1075.67	742.58	669.55	1065.57	740.071	256.353	1026.36	745.025	176.393	1038.16	704.679	261.667	1066.25	707	177.232	1073.52	685.305	94.6847	1086.01	670.994	44.8168	1081.1	702.11	63.1554	1036.89	834.207	944.486	1404.07	775.044	543.244	1426.2	764.445	521.895	1313.52	771.114	487.264	1432.79	818.773	461.037	1385.56	737.005	108.324	1407.46	762.676	114.89	1323.96	884.393	60.7891	1330.55	852.432	56.686	1436.83	890.795	68.8584	1376.73	832.396	938.889	1049.2	791.851	539.977	1038.26	780.646	522.535	1151.45	787.037	480.593	1031.33	836.301	453.214	1079.97	756.639	103.279	1046.91	774.178	108.365	1131.32	900.193	62.6434	1116.43	861.062	50.4253	1009.39	903.237	67.0387	1075.29
0.387	908.142	1038.7	1345.99	901.84	1042.43	1110.25	734.59	1060.81	1283.77	731.749	1059.63	1180.71	839.651	1097.4	1378.02	828.685	1104.82	1081.19	793.403	763.166	1433.7	790.997	652.636	1435.95	738.445	764.352	1391.64	731.584	654.468	1392.3	707.58	272.658	1426.63	716.542	192.191	1418.48	686.344	275.789	1377.06	690.173	196.221	1369.6	668.942	93.0989	1369.08	657.749	43.8141	1371.13	685.637	60.9527	1412.82	794.749	785.228	1029.18	801.567	674.696	1022.26	742.116	779.591	1075.69	742.589	669.552	1065.59	740.085	256.36	1026.37	745.03	176.402	1038.17	704.681	261.674	1066.25	707	177.234	1073.52	685.314	94.6744	1086.01	670.994	44.8206	1081.1	702.114	63.1534	1036.9	834.23	944.484	1404.1	775.06	543.257	1426.22	764.445	521.896	1313.53	771.112	487.255	1432.8	818.777	461.044	1385.57	737.014	108.309	1407.47	762.678	114.896	1323.96	884.395	60.7969	1330.55	852.428	56.6846	1436.83	890.791	68.8591	1376.72	832.42	938.888	1049.22	791.857	539.985	1038.27	780.665	522.536	1151.47	787.038	480.597	1031.35	836.308	453.209	1079.97	756.646	103.277	1046.91	774.176	108.381	1131.32	899.642	62.0493	1116.49	861.062	50.4285	1009.39	903.234	67.0367	1075.3
0.393	908.164	1038.69	1346.01	901.846	1042.43	1110.28	734.608	1060.81	1283.81	731.762	1059.63	1180.74	839.668	1097.39	1378.04	828.696	1104.82	1081.22	793.406	763.164	1433.71	791.009	652.628	1435.97	738.452	764.362	1391.66	731.591	654.47	1392.32	707.584	272.661	1426.63	716.551	192.181	1418.49	686.339	275.797	1377.06	690.166	196.227	1369.6	668.947	93.098	1369.09	657.756	43.8178	1371.14	685.632	60.9603	1412.83	794.758	785.229	1029.21	801.573	674.7	1022.27	742.126	779.592	1075.72	742.597	669.553	1065.61	740.082	256.368	1026.38	745.03	176.406	1038.17	704.676	261.686	1066.25	707.005	177.246	1073.53	685.305	94.6876	1086.01	670.997	44.816	1081.11	702.115	63.1598	1036.89	834.253	944.482	1404.12	775.048	543.245	1426.23	764.448	521.898	1313.55	771.134	487.246	1432.81	818.769	461.034	1385.58	737.017	108.323	1407.47	762.687	114.895	1323.95	884.399	60.7968	1330.54	852.433	56.6814	1436.83	890.794	68.8492	1376.73	832.422	938.889	1049.25	791.868	539.99	1038.29	780.672	522.538	1151.49	787.035	480.597	1031.36	836.311	453.216	1079.99	756.648	103.275	1046.9	774.172	108.373	1131.33	900.195	62.6495	1116.44	861.066	50.4292	1009.39	903.241	67.0398	1075.3
0.4	908.182	1038.69	1346.04	901.862	1042.43	1110.29	734.621	1060.81	1283.84	731.78	1059.63	1180.77	839.682	1097.39	1378.07	828.708	1104.83	1081.24	793.417	763.163	1433.73	791.013	652.63	1435.98	738.462	764.368	1391.67	731.589	654.476	1392.34	707.577	272.662	1426.64	716.553	192.181	1418.5	686.344	275.787	1377.07	690.169	196.229	1369.6	668.949	93.099	1369.08	657.755	43.8201	1371.13	685.642	60.9678	1412.82	794.769	785.236	1029.23	801.579	674.702	1022.29	742.136	779.596	1075.74	742.603	669.561	1065.64	740.085	256.374	1026.38	745.032	176.413	1038.17	704.686	261.692	1066.26	707.006	177.246	1073.54	685.3	94.6882	1086.01	670.992	44.8272	1081.1	702.118	63.1597	1036.9	834.264	944.479	1404.14	775.064	543.245	1426.23	764.449	521.906	1313.56	771.106	487.258	1432.82	818.773	461.09	1385.57	737.019	108.32	1407.47	762.697	114.889	1323.96	884.399	60.7837	1330.55	852.438	56.6818	1436.83	890.796	68.8448	1376.72	832.441	938.89	1049.27	791.875	539.989	1038.31	780.698	522.531	1151.5	787.056	480.605	1031.38	836.32	453.214	1079.99	756.648	103.279	1046.92	774.183	108.37	1131.33	899.644	62.0456	1116.49	861.068	50.4312	1009.39	903.24	67.0385	1075.29
0.407	908.213	1038.7	1346.07	901.879	1042.43	1110.32	734.637	1060.81	1283.87	731.791	1059.63	1180.79	839.707	1097.37	1378.1	828.715	1104.82	1081.28	793.422	763.162	1433.74	791.021	652.635	1435.99	738.469	764.378	1391.69	731.593	654.478	1392.35	707.581	272.656	1426.65	716.556	192.176	1418.5	686.349	275.796	1377.06	690.168	196.235	1369.6	668.957	93.1059	1369.08	657.751	43.8188	1371.13	685.643	60.9609	1412.81	794.782	785.235	1029.25	801.59	674.7	1022.31	742.145	779.599	1075.76	742.614	669.566	1065.66	740.085	256.373	1026.39	745.04	176.412	1038.17	704.703	261.692	1066.26	707.01	177.25	1073.54	685.313	94.6878	1086.01	670.997	44.826	1081.1	702.12	63.1693	1036.9	834.284	944.485	1404.16	775.055	543.242	1426.25	764.444	521.904	1313.58	771.117	487.252	1432.83	818.768	461.082	1385.59	737.026	108.322	1407.47	762.693	114.899	1323.96	884.404	60.7944	1330.53	852.436	56.681	1436.83	890.802	68.8441	1376.72	832.45	938.896	1049.29	791.882	539.998	1038.33	780.719	522.53	1151.52	787.068	480.613	1031.4	836.335	453.21	1080.01	756.654	103.28	1046.91	774.18	108.376	1131.33	900.205	62.6498	1116.43	861.067	50.434	1009.39	903.241	67.0388	1075.3
0.413	908.227	1038.68	1346.1	901.894	1042.44	1110.35	734.657	1060.8	1283.89	731.809	1059.63	1180.82	839.722	1097.37	1378.13	828.741	1104.82	1081.32	793.437	763.174	1433.76	791.024	652.629	1436.01	738.484	764.375	1391.71	731.6	654.479	1392.38	707.585	272.662	1426.65	716.554	192.186	1418.5	686.355	275.8	1377.08	690.177	196.233	1369.6	668.95	93.1054	1369.08	657.759	43.8239	1371.12	685.64	60.9644	1412.82	794.799	785.242	1029.28	801.615	674.701	1022.33	742.159	779.599	1075.8	742.619	669.57	1065.67	740.093	256.381	1026.4	745.046	176.421	1038.19	704.7	261.699	1066.28	707.016	177.26	1073.55	685.314	94.6933	1086.01	670.996	44.8327	1081.1	702.117	63.1716	1036.9	834.3	944.487	1404.19	775.057	543.244	1426.27	764.443	521.913	1313.6	771.099	487.256	1432.84	818.756	461.085	1385.61	737.026	108.322	1407.46	762.698	114.897	1323.95	884.412	60.7918	1330.54	852.443	56.6764	1436.83	890.801	68.8405	1376.73	832.462	938.892	1049.3	791.896	540.002	1038.35	780.747	522.535	1151.54	787.08	480.619	1031.42	836.342	453.219	1080.02	756.653	103.284	1046.92	774.194	108.37	1131.33	899.651	62.042	1116.49	861.075	50.4274	1009.4	903.241	67.041	1075.3
0.42	908.252	1038.68	1346.12	901.908	1042.43	1110.37	734.677	1060.8	1283.92	731.825	1059.63	1180.85	839.748	1097.37	1378.14	828.748	1104.83	1081.34	793.445	763.173	1433.79	791.032	652.632	1436.03	738.493	764.386	1391.72	731.602	654.487	1392.39	707.584	272.66	1426.66	716.552	192.195	1418.5	686.363	275.806	1377.09	690.178	196.24	1369.6	668.961	93.1086	1369.08	657.76	43.8321	1371.13	685.644	60.9684	1412.81	794.805	785.245	1029.3	801.617	674.707	1022.35	742.17	779.601	1075.82	742.635	669.568	1065.71	740.098	256.383	1026.4	745.053	176.425	1038.19	704.711	261.704	1066.28	707.016	177.264	1073.55	685.32	94.6958	1086.01	670.994	44.8387	1081.11	702.128	63.1724	1036.9	834.327	944.48	1404.22	775.058	543.241	1426.28	764.438	521.917	1313.61	771.101	487.256	1432.84	818.762	461.095	1385.63	737.037	108.32	1407.46	762.706	114.889	1323.95	884.414	60.7903	1330.54	852.438	56.6753	1436.83	890.805	68.8267	1376.73	832.484	938.888	1049.33	791.907	540.009	1038.37	780.75	522.54	1151.55	787.08	480.628	1031.44	836.351	453.217	1080.05	756.648	103.28	1046.92	774.198	108.371	1131.34	900.198	62.6471	1116.44	861.074	50.4289	1009.39	903.247	67.0325	1075.3
0.427	908.28	1038.68	1346.14	901.921	1042.43	1110.39	734.689	1060.8	1283.96	731.842	1059.63	1180.88	839.766	1097.36	1378.17	828.771	1104.82	1081.38	793.446	763.17	1433.8	791.037	652.638	1436.04	738.502	764.39	1391.74	731.606	654.492	1392.41	707.58	272.659	1426.67	716.555	192.186	1418.51	686.363	275.816	1377.09	690.181	196.239	1369.61	668.963	93.1158	1369.08	657.762	43.8337	1371.12	685.644	60.9735	1412.81	794.826	785.244	1029.33	801.631	674.713	1022.39	742.181	779.602	1075.84	742.641	669.569	1065.73	740.108	256.392	1026.4	745.056	176.427	1038.19	704.713	261.706	1066.3	707.026	177.261	1073.55	685.314	94.6901	1086.01	671.001	44.8279	1081.1	702.12	63.1773	1036.9	834.337	944.485	1404.25	775.058	543.242	1426.29	764.444	521.918	1313.64	771.091	487.26	1432.86	818.765	461.097	1385.63	737.027	108.339	1407.46	762.704	114.893	1323.95	884.403	60.788	1330.54	852.436	56.6744	1436.83	890.809	68.8298	1376.73	832.502	938.885	1049.36	791.925	540.001	1038.39	780.758	522.539	1151.57	787.099	480.628	1031.46	836.354	453.222	1080.04	756.652	103.293	1046.91	774.187	108.369	1131.34	900.209	62.6452	1116.44	861.067	50.4272	1009.39	903.245	67.0402	1075.3
0.433	908.311	1038.68	1346.17	901.949	1042.43	1110.42	734.709	1060.79	1284	731.855	1059.63	1180.91	839.788	1097.36	1378.2	828.786	1104.83	1081.41	793.462	763.177	1433.82	791.044	652.643	1436.07	738.512	764.398	1391.77	731.612	654.499	1392.43	707.584	272.664	1426.68	716.567	192.19	1418.51	686.387	275.811	1377.09	690.179	196.244	1369.61	668.96	93.1125	1369.07	657.756	43.8425	1371.12	685.655	60.9743	1412.81	794.84	785.248	1029.35	801.648	674.718	1022.4	742.192	779.606	1075.87	742.656	669.571	1065.76	740.116	256.395	1026.42	745.049	176.436	1038.2	704.724	261.708	1066.31	707.026	177.262	1073.56	685.313	94.6973	1086.01	670.997	44.8394	1081.09	702.13	63.1787	1036.9	834.358	944.488	1404.27	775.043	543.244	1426.3	764.446	521.919	1313.66	771.107	487.263	1432.88	818.758	461.097	1385.64	737.03	108.335	1407.46	762.702	114.898	1323.95	884.402	60.7797	1330.53	852.438	56.6732	1436.82	890.811	68.8256	1376.72	832.515	938.896	1049.38	791.932	540.006	1038.41	780.759	522.547	1151.6	787.11	480.633	1031.48	836.368	453.223	1080.08	756.664	103.29	1046.92	774.176	108.377	1131.34	899.648	62.0408	1116.49	861.075	50.4348	1009.39	903.248	67.0347	1075.29
0.44	908.336	1038.68	1346.2	901.961	1042.43	1110.45	734.735	1060.79	1284.04	731.879	1059.62	1180.93	839.815	1097.35	1378.23	828.804	1104.83	1081.44	793.471	763.179	1433.84	791.05	652.644	1436.09	738.523	764.401	1391.79	731.615	654.503	1392.45	707.589	272.665	1426.68	716.573	192.189	1418.52	686.392	275.82	1377.12	690.191	196.249	1369.62	668.965	93.1179	1369.08	657.768	43.844	1371.13	685.647	60.9748	1412.81	794.856	785.252	1029.38	801.657	674.712	1022.42	742.212	779.606	1075.9	742.671	669.577	1065.79	740.122	256.397	1026.42	745.064	176.433	1038.2	704.742	261.714	1066.33	707.032	177.274	1073.58	685.319	94.7012	1086.01	671.005	44.8365	1081.11	702.13	63.1865	1036.9	834.401	944.484	1404.3	775.053	543.246	1426.31	764.451	521.925	1313.68	771.095	487.275	1432.88	818.772	461.095	1385.63	737.026	108.336	1407.45	762.711	114.886	1323.95	884.42	60.7662	1330.54	852.443	56.669	1436.82	890.821	68.817	1376.72	832.534	938.894	1049.39	791.949	540.009	1038.44	780.782	522.538	1151.61	787.117	480.628	1031.5	836.372	453.21	1080.09	756.666	103.297	1046.92	774.198	108.361	1131.34	899.645	62.0333	1116.51	861.084	50.4314	1009.4	903.246	67.0289	1075.3
