Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0.187	1949.26	968.19	1162.83	1971.97	937.639	937.14	1784.95	996.964	1077.83	1797.96	979.239	980.208	1893.56	1025.22	1189.6	1927.81	1011.71	900.019	1955.22	678.977	1215.63	2014.54	588.201	1193.99	1902.78	653.866	1177.95	1960.18	562.449	1152.26	1968.57	246.66	1146.94	1960.66	167.321	1131.07	1939.2	258.684	1103.23	1927.22	180.833	1089.27	1884.27	79.0636	1079.62	1868.7	31.9583	1086.87	1900.19	48.6005	1124.82	1888.5	653.471	887.929	1913.03	546.491	902.92	1834.88	647.838	932.522	1854.5	540.049	946.214	1659.06	478.772	945.722	1578.74	477.021	957.058	1666.47	511.578	987.5	1582.72	511.897	996.053	1511.89	538.495	1018.73	1467.08	563.561	1017.07	1475.48	533.372	969.718	2090.47	48.4151	1026.83	2067.8	43.8051	1134.55	1430.1	336.564	1032.88	1421.91	387.825	933.609
0.193	1945.35	967.169	1165.17	1969.47	932.315	938.96	1781.79	993.063	1074.85	1795.63	975.971	978.668	1887.91	1019.71	1190.32	1927.8	1005.21	899.876	1947.34	674.936	1215.06	2005.37	583.13	1192.99	1895.21	651.342	1176.01	1951.06	559.072	1150.11	1952.19	246.267	1148.44	1941.64	167.251	1132.39	1923.36	259.194	1104.77	1908.1	182.214	1091.27	1861.57	79.1185	1080.2	1845.8	32.046	1087.51	1878.2	48.3666	1125.07	1896.48	650.629	887.308	1925.38	544.437	901.123	1842.9	641.888	931.138	1866.68	534.911	943.493	1677.87	479.062	944.671	1597.45	478.321	955.813	1685.55	511.762	986.313	1601.73	512.964	995.122	1529.79	540.136	1017.92	1484.92	564.992	1015.75	1494.03	534.924	968.344	2067.54	48.0038	1027.22	2044.9	43.5818	1134.94	1448.86	337.766	1030.56	1441.77	389.185	931.152
0.2	1941.5	967.744	1166.75	1967.26	927.941	939.935	1778.82	989.808	1072.25	1793.36	973.16	977.139	1880.48	1015.24	1190.2	1926.05	1000.16	899.726	1938.11	670.994	1214.17	1995.41	578.482	1192.11	1887.44	649.564	1173.14	1941.2	556.649	1147.36	1935.25	244.771	1149.13	1922.26	166.212	1133.01	1906.32	258.83	1105.84	1888.65	182.313	1092.13	1838.42	79.2848	1080.71	1822.53	32.1169	1087.88	1854.09	48.6452	1125.76	1904.93	648.806	886.57	1938.45	543.895	899.567	1851.2	636.964	929.411	1879.83	530.988	940.995	1696.64	479.078	943.837	1615.96	479.056	953.88	1704.45	511.879	985.412	1620.6	513.645	993.584	1547.07	540.787	1016.81	1501.88	565.187	1013.96	1512.23	535.222	966.673	2044.24	47.7241	1027.71	2021.55	43.4188	1135.35	1468.38	337.59	1028.63	1462.28	388.729	928.828
0.207	1937.8	967.628	1167.71	1964.87	924.202	940.48	1776.3	987.835	1070.49	1791.01	971.444	976.151	1873.06	1012.13	1189.78	1922.35	998.154	899.26	1929.55	668.158	1213.55	1985.22	574.422	1192.37	1879.38	648.131	1171.04	1931.87	554.189	1145.84	1917.54	242.554	1148.98	1902.52	164.28	1131.98	1888.63	257.715	1105.86	1868.64	181.594	1091.85	1814.99	79.4549	1080.7	1798.82	32.3648	1087.94	1831.84	48.5313	1125.24	1913.41	648.338	885.671	1951.72	545.119	898	1859.29	633.679	927.198	1893.4	528.871	938.563	1715.05	479.324	942.397	1635.12	478.284	954.651	1722.79	511.909	984.331	1638.89	513.183	992.901	1563.43	540.479	1015.43	1517.89	564.518	1011.75	1529.74	534.025	964.717	2020.61	47.3995	1027.87	1997.85	43.3461	1135.58	1488.39	335.862	1026.82	1483.38	386.444	926.651
0.213	1934.19	965.741	1169.06	1962.64	922.415	940.38	1774.27	987.359	1069.78	1788.99	970.824	975.596	1867.81	1010.64	1188.89	1916.82	999.026	898.226	1920.79	665.722	1213.52	1975.02	570.96	1193.13	1870.86	646.776	1170.17	1921.92	551.811	1145.77	1898.57	240.052	1149.02	1880.7	162.638	1132.06	1870.12	256.28	1105.89	1846.81	181.199	1092.43	1791.2	79.8485	1080.54	1775.04	32.7287	1087.91	1807.68	48.9235	1125.52	1922.32	649.646	884.951	1964.85	548.247	896.129	1867.81	631.631	924.861	1907.3	528.586	936.17	1733.12	479.373	941.184	1653.08	477.531	953.359	1740.37	512.186	983.152	1656.5	512.703	991.259	1578.89	539.098	1013.75	1532.78	562.019	1009.02	1546.37	531.524	962.407	1996.75	46.9583	1027.5	1973.99	43.2619	1135.48	1508.91	332.8	1025.24	1504.43	382.625	924.494
0.22	1931.33	964.259	1169.57	1958.85	922.006	939.016	1772.32	987.858	1069.72	1787.15	970.932	975.358	1862	1009.78	1188.19	1911.05	999.727	896.962	1912.22	664.041	1213.42	1964.37	567.954	1194.27	1861.97	645.92	1170.64	1910.84	549.623	1146.97	1878.7	238.243	1149.15	1858.93	161.209	1131.75	1851.13	255.184	1105.7	1826.58	180.665	1090.96	1767.35	80.1887	1080.61	1751.09	33.0288	1087.91	1783.85	49.2644	1125.47	1930.5	652.407	884.04	1978.03	553.14	894.518	1876.25	630.934	922.548	1920.92	530.133	933.648	1750.45	479.746	940.018	1670.52	476.42	952.043	1757	512.685	981.87	1673.18	511.73	989.881	1593.24	536.945	1012.52	1546.52	557.916	1006.15	1561.89	527.67	960.261	1972.77	46.718	1028.42	1950.03	43.0742	1135.47	1530.01	328.396	1023.82	1525.64	377.214	922.386
0.227	1928.89	962.685	1169.79	1958.94	923.794	938.679	1770.88	989.05	1069.85	1785.34	971.588	975.642	1858.35	1009.88	1187.66	1905.46	999.736	896.207	1903.92	662.778	1214.2	1953.41	565.203	1195.52	1852.88	645.528	1171.94	1899	547.817	1148.97	1857.07	237.661	1150.03	1837.27	161.155	1131.82	1831.98	255.125	1105.44	1805.35	181.368	1091.2	1743.51	80.644	1080.69	1727.24	33.4724	1088	1760.02	49.5764	1125.47	1937.94	656.184	882.932	1990.37	559.406	892.885	1884.33	631.467	920.5	1934.52	533.038	931.679	1766.98	480.244	938.596	1687.22	474.728	950.797	1772.74	513.542	980.547	1688.98	510.416	988.449	1606.82	532.778	1010.09	1559.06	552.527	1003.33	1576.61	522.687	957.524	1948.9	46.6709	1027.97	1926.12	42.981	1135.65	1551.49	322.777	1022.51	1548.21	370.958	919.986
0.233	1926.78	961.5	1169.96	1958.01	926.94	937.044	1769.47	990.592	1069.94	1783.96	972.896	975.947	1855.91	1010.56	1187.43	1901.34	999.803	895.992	1895.09	662.403	1214.78	1942.04	563.12	1196.83	1843.48	645.788	1173.22	1886.85	546.597	1151.01	1838.13	238.231	1149.55	1814.97	161.984	1132.32	1811.98	255.75	1105.33	1784.57	182.752	1090.76	1719.74	81.2223	1081.01	1703.35	34.0206	1087.97	1736.1	50.0815	1125.72	1944.64	660.943	882.02	2001.85	566.752	891.372	1891.92	633.109	918.485	1946.98	537.451	929.828	1782.87	480.35	937.831	1703.08	472.535	949.427	1787.45	514.323	978.949	1703.71	508.6	986.844	1618.7	528.421	1007.9	1570.65	545.672	1000.4	1590.22	516.442	955.134	1925.29	46.8657	1028.55	1902.29	42.7783	1135.8	1573.41	316.086	1021.28	1568.41	362.941	918.789
0.24	1924.99	960.848	1170.14	1956.64	930.11	936.509	1768.27	992.492	1069.85	1782.71	974.899	976.194	1854.6	1012.07	1187.4	1898.28	1000.81	896.354	1886.27	661.883	1215.24	1930.06	561.573	1197.92	1833.68	646.719	1173.92	1874.18	546.121	1152.59	1817.85	238.389	1150.05	1793.1	162.749	1132.79	1792.43	256.65	1105.62	1763.42	184.056	1090.94	1695.94	81.9202	1081.34	1679.61	34.6181	1088.16	1712.42	50.6278	1125.93	1950.96	666.498	880.999	2012.47	575.083	890.117	1899.21	635.91	916.664	1958.76	542.975	927.96	1797.84	480.473	936.209	1718.39	469.623	948.036	1801.18	514.786	977.223	1717.37	505.746	984.882	1630.2	522.397	1005.59	1581.49	537.301	997.752	1603.03	508.942	952.47	1901.56	46.9459	1028.84	1878.65	42.603	1135.95	1595.83	308.347	1020.13	1589.56	354.257	917.412
0.247	1923.51	960.838	1170.27	1955.8	933.39	936.426	1767.45	994.776	1069.75	1781.78	977.5	976.257	1853.7	1013.82	1187.99	1896.56	1003.02	896.728	1876.68	662.334	1215.3	1917.41	560.487	1198.65	1823.67	648.587	1173.95	1860.87	546.578	1153.66	1796.63	238.872	1151.02	1771.29	163.447	1133.31	1772.44	257.878	1106.31	1741.97	185.297	1091.55	1672.23	82.7638	1081.71	1656.28	35.2325	1088.47	1688.85	51.2165	1126.16	1957.03	672.903	880.158	2022.3	584.179	888.749	1906.53	639.945	915.343	1969.06	549.59	926.009	1812.2	479.945	935.023	1733.23	466.051	946.509	1814.22	514.765	975.242	1730.54	502.443	982.939	1641.18	515.058	1003.51	1591.99	527.428	995.218	1615.45	500.135	950.553	1877.9	47.0163	1029.14	1855.27	42.6744	1136.16	1618.65	299.824	1019.01	1610.66	344.958	916.005
0.253	1922.5	961.664	1170.33	1955.37	937.111	936.688	1766.9	997.441	1069.61	1781.28	980.733	976.16	1853.64	1016.44	1188.33	1896.14	1006.32	896.783	1866.49	663.521	1214.91	1903.79	560.153	1199.04	1813.17	651.271	1173.62	1846.82	547.93	1153.99	1776.03	239.58	1151.61	1749.21	164.465	1133.84	1752.07	258.904	1106.96	1720.57	186.893	1092.13	1648.63	83.8224	1082.31	1632.43	36.3827	1088.4	1665.36	52.06	1126.36	1962.84	679.968	879.321	2031.43	593.87	887.391	1913.54	644.818	914.319	1980.28	557.126	924.976	1825.77	479.018	933.877	1747.5	461.629	945.098	1825.75	514.47	973.416	1743.08	498.364	981.003	1652.33	506.425	1002.33	1602.11	515.786	994.57	1627.43	490.155	948.706	1854.28	47.1673	1029.43	1831.41	42.6664	1136.49	1641.69	290.725	1018.22	1631.92	334.747	914.898
0.26	1921.68	963.837	1170.34	1955.37	941.284	937.117	1766.66	1000.43	1069.47	1781.13	984.506	975.894	1854.19	1019.89	1188.55	1896.72	1010.6	896.76	1856.12	665.081	1214.12	1889.49	560.313	1198.93	1802.5	654.952	1172.65	1832.22	550.18	1153.7	1755.78	240.38	1151.67	1727.49	166.18	1134.25	1731.12	260.537	1107.46	1698.59	188.557	1092.68	1625.06	85.1039	1082.63	1609.23	37.3796	1088.55	1641.91	53.037	1126.42	1968.59	687.496	878.322	2040.46	603.925	886.405	1920.63	650.643	913.255	1990.61	565.42	924.18	1838.94	477.656	932.236	1761.02	456.747	943.323	1836.74	513.628	971.764	1755.05	493.482	979.253	1663.01	498.139	1000.03	1612.46	503.337	991.275	1639.36	478.927	946.981	1830.65	47.2836	1029.53	1807.84	42.7716	1136.52	1665.86	280.923	1017.03	1653.4	323.976	913.78
0.267	1921.48	967.074	1170.29	1956.68	946.074	938.326	1766.91	1003.65	1069.34	1781.35	988.716	975.498	1855.39	1024.17	1188.47	1898.16	1015.58	896.729	1845.5	667.411	1213.2	1874.61	561.276	1198.43	1791.66	659.362	1171.42	1816.92	553.461	1153.05	1734.29	242.165	1151.85	1705.29	168.139	1134.45	1710.31	262.324	1107.53	1677.57	190.91	1092.97	1601.54	86.4676	1082.78	1585.77	38.7265	1088.37	1618.46	54.312	1126.34	1974.27	695.243	877.311	2048.85	614.272	885.582	1927.67	656.871	912.455	2000.43	574.227	923.535	1850.79	476.428	931.058	1774.76	451.026	942.497	1847.12	512.306	970.182	1766.5	487.812	977.458	1673.63	487.43	998.208	1622.86	489.306	989.404	1651.25	466.965	944.562	1807.03	47.4812	1029.66	1784.14	42.7956	1136.48	1690.45	270.913	1016.14	1675.34	312.708	912.89
0.273	1921.77	971.11	1170.02	1956.45	951.081	938.466	1767.51	1007.29	1069.2	1781.83	993.339	974.868	1857.44	1029.29	1188.09	1899.96	1021.3	896.569	1834.71	670.418	1212.15	1859.16	563.15	1197.54	1780.72	664.776	1170.16	1801.23	557.834	1151.98	1711.74	244.727	1152.05	1682.95	170.493	1134.49	1688.28	264.514	1107.39	1654.68	193.41	1092.91	1578.16	88.176	1082.61	1562.07	40.6066	1087.8	1595.1	55.9619	1126.14	1979.88	703.324	876.091	2057.06	624.865	884.916	1934.4	663.764	911.537	2010	583.629	923.169	1862.59	474.64	930.18	1788.13	445.025	941.467	1856.66	510.43	968.75	1777.66	481.468	976.305	1684.5	475.587	996.7	1633.71	474.049	987.975	1663.54	453.636	943.379	1783.49	47.627	1029.54	1760.38	42.9315	1136.26	1714.43	261.237	1015.78	1697.96	301.138	912.248
0.28	1922.41	974.965	1169.94	1956.63	956.546	939.773	1768.65	1011.22	1069.27	1782.73	998.408	974.142	1860.46	1035.16	1187.4	1902.31	1027.36	896.529	1824	674.099	1210.92	1842.91	566.01	1195.7	1769.82	671.132	1168.85	1785.23	563.382	1150.7	1689.62	247.314	1151.9	1660.62	173.199	1134.41	1666.77	266.993	1107.4	1632.18	196.254	1093	1555.16	90.6457	1082.44	1539.14	42.9923	1088.02	1572.09	59.6417	1127.11	1985.18	711.811	875.023	2064.59	635.677	884.354	1940.95	671.049	910.568	2018.62	593.379	922.723	1874.46	472.053	929.264	1801.53	438.326	940.566	1865.89	507.867	967.484	1788.68	474.361	975.044	1695.72	462.785	995.513	1645.13	457.645	986.666	1676.26	439.956	942.365	1759.85	47.8963	1029.42	1736.62	43.3295	1136.22	1741.29	250.846	1014.87	1721.37	289.441	911.489
0.287	1923.43	978.67	1169.86	1957.62	962.298	940.406	1770.04	1015.44	1069.48	1783.98	1003.85	973.383	1864.2	1041.47	1186.09	1904.62	1033.86	896.453	1813.44	678.621	1209.74	1826.85	569.761	1194.45	1759.2	678.382	1167.64	1769.13	570.041	1149.27	1667.41	250.777	1151.57	1638.37	176.64	1134.14	1644.51	270.458	1107.17	1609.8	199.772	1092.79	1533.14	95.0614	1083.22	1515.96	47.9579	1088.59	1549.71	63.2812	1127.48	1990.43	720.621	873.959	2071.61	646.667	883.685	1946.84	678.81	909.401	2026.87	603.404	922.417	1885.94	469.072	928.263	1814.93	431.047	939.773	1874.84	504.654	966.367	1799.91	466.396	974.137	1707.54	449.015	994.201	1657.47	440.307	985.311	1689.96	423.531	941.655	1736.04	47.9695	1028.47	1713	43.9521	1135.85	1768.87	241.288	1014.11	1745.29	277.783	910.86
0.293	1924.8	982.041	1169.56	1959.32	968.438	941.033	1771.72	1019.93	1069.9	1785.54	1009.63	972.792	1868.7	1047.7	1184.67	1906.79	1040.69	896.398	1803.08	683.87	1208.61	1810.31	574.444	1193.38	1748.93	686.458	1166.33	1753.54	577.823	1147.75	1645.55	255.594	1151.29	1616.45	181.106	1133.89	1622.2	275.106	1106.86	1587.53	204.222	1092.89	1511.74	100.873	1083.4	1493.55	54.0594	1088.2	1527.35	67.7672	1127.18	1995.13	729.761	872.831	2078.08	657.615	883.104	1952.29	686.762	908.19	2034.14	613.413	921.903	1897.26	465.378	927.461	1828.72	423.227	939.076	1883.96	500.561	965.383	1811.14	457.984	973.107	1719.09	434.896	992.893	1670.76	422.062	984.348	1704.29	407.743	940.625	1712.82	48.8547	1028.45	1689.51	44.1525	1134.51	1795.54	231.473	1015	1770.29	266.139	910.41
0.3	1926.49	984.963	1169.07	1961.36	974.835	941.986	1773.65	1024.71	1070.44	1787.15	1015.63	972.487	1873.86	1053.39	1183.2	1908.85	1047.51	896.263	1793.31	689.937	1207.46	1795.14	580.181	1192.07	1739.51	695.385	1165.05	1738.55	586.758	1146.5	1624.21	261.582	1150.85	1595.35	186.874	1133.41	1601.06	280.848	1106.3	1566.23	209.995	1092.56	1491.38	108.147	1083.45	1471.71	62	1087.83	1505.79	73.9133	1126.84	1999.36	738.88	871.808	2083.72	668.547	882.527	1957.02	694.819	906.696	2040.86	623.263	921.308	1909.18	460.924	926.753	1842.94	415.043	938.264	1892.98	495.712	964.471	1823.09	448.668	972.306	1733.34	419.196	992.199	1685.17	403.235	983.413	1719.86	391.063	939.859	1689.84	49.3802	1028.05	1666.28	45.0733	1133.86	1823.5	222.203	1014.6	1795.9	254.779	910.103
0.307	1928.43	987.372	1168.42	1963.22	981.2	942.901	1775.76	1029.67	1071.17	1788.8	1021.66	972.44	1880.72	1057.83	1181.5	1910.38	1054.21	895.96	1784.32	696.744	1206.53	1781.32	587.302	1191.08	1731.03	705.565	1164.31	1724.71	596.989	1145.73	1603.94	268.164	1150.04	1575.09	193.88	1132.86	1581.04	287.871	1105.42	1546.06	217.13	1091.55	1472.26	117.095	1082.93	1450.86	71.7311	1087.04	1485.11	81.5797	1126.27	2003.16	748.009	870.799	2088.65	679.083	881.88	1961.99	703.466	905.377	2046.43	633.081	920.436	1920.37	456.607	925.959	1857.55	406.248	937.653	1902.54	490.231	963.712	1835.72	438.905	971.634	1747.44	403.628	991.185	1700.32	384.347	982.197	1736.35	374.274	938.955	1667.3	49.6303	1027.79	1643.19	46.7094	1133.19	1852.43	213.607	1014.19	1822.03	243.727	909.71
0.313	1930.65	989.361	1167.64	1965.04	987.249	943.628	1778.11	1034.62	1072	1790.36	1027.72	972.583	1886.87	1061.42	1180.32	1912.32	1060.76	895.437	1775.86	704.129	1206.2	1767.81	594.841	1190.73	1723.28	715.176	1163.52	1711.83	607.101	1145.14	1584.77	276.306	1149.24	1555.86	201.869	1131.86	1562.08	295.72	1104.21	1527.15	225.12	1090.62	1454.4	127.231	1081.67	1430.86	82.9469	1085.57	1465.54	91.6967	1124.63	2006.34	757.004	869.817	2092.66	689.34	881.192	1965.59	711.627	903.932	2050.91	642.526	919.599	1931.91	451.678	924.72	1872.51	397.565	937.145	1913.02	483.601	963.088	1848.66	428.679	970.819	1762.96	387.563	990.501	1717.58	364.928	981.479	1753.94	357.427	938.237	1644.94	49.5195	1027.67	1620.33	48.4099	1132.56	1880.61	205.392	1013.73	1848.56	233.082	909.318
0.32	1933.29	991.145	1166.6	1966.87	993.177	943.928	1780.69	1039.44	1072.99	1792.01	1033.48	972.931	1893.15	1064.45	1179.59	1913.92	1066.79	894.634	1768.33	711.625	1206.18	1755.49	602.873	1190.86	1716.3	724.824	1163.2	1700.24	617.358	1145.01	1566.61	284.791	1148.23	1537.61	210.55	1130.68	1544.52	304.634	1103.13	1509.77	233.937	1088.91	1437.78	138.182	1079.68	1412.14	95.1533	1083.48	1446.96	102.095	1122.71	2008.89	765.583	868.896	2096.02	699.028	880.806	1968.42	719.782	902.303	2054.5	651.604	918.237	1944.36	446.06	924.902	1888.66	388.227	937.215	1923.4	476.762	962.91	1863.55	417.625	971.16	1779.92	371.107	990.062	1735.75	345.59	980.833	1772.61	340.583	937.711	1623.07	49.4408	1027.78	1598.19	50.4093	1131.96	1908.97	197.297	1013.5	1875.56	222.814	908.971
0.327	1936.27	992.871	1165.19	1967.37	998.71	943.481	1783.35	1044.26	1074.06	1793.21	1039.36	973.196	1899.72	1067.08	1178.82	1915.22	1072.66	893.928	1761.63	719.356	1206.51	1744.17	611.135	1191.47	1710.34	734.442	1163.25	1689.65	627.747	1145.49	1549.7	294.084	1147.21	1520.86	219.926	1129.44	1528.46	313.679	1101.62	1493.69	243.297	1086.91	1422.38	150.117	1077.46	1394.68	108.434	1080.88	1429.72	113.263	1120.37	2011.18	773.879	867.928	2098.7	708.032	880.497	1970.62	727.631	900.803	2057.31	659.992	917.269	1956.17	440.581	924.096	1904.54	379.064	936.881	1934.21	469.332	962.934	1878.07	406.667	971.295	1797.1	354.875	989.456	1755.61	325.952	980.764	1791.98	323.853	937.152	1602.27	49.2396	1027.44	1576.82	52.1452	1131.28	1937.64	189.709	1013.05	1902.51	213.053	908.46
0.333	1939.41	994.705	1163.66	1968.52	1004.05	942.694	1786.18	1048.89	1075.08	1794.99	1044.82	973.635	1906.16	1069.65	1178.27	1916.02	1078.05	892.893	1755.78	726.991	1207.14	1734.08	619.57	1192.63	1705.03	743.789	1163.73	1680.09	637.987	1146.6	1533.92	304.143	1146.21	1504.97	229.736	1127.71	1513.82	323.258	1099.94	1479.27	252.896	1084.65	1408.89	162.644	1074.56	1378.73	122.761	1077.61	1412.95	125.804	1117.23	2012.94	781.573	866.976	2100.75	716.166	880.243	1972.56	734.844	899.518	2059.15	667.671	916.104	1969.19	434.089	924.079	1921.13	369.764	936.624	1945.33	461.39	963.032	1893.12	395.256	971.489	1815.56	338.328	989.294	1775.65	306.917	980.516	1812.51	306.939	937.281	1582.58	48.5105	1027.27	1555.68	54.5478	1131.14	1966.54	182.542	1012.16	1929.83	203.74	907.874
0.34	1942.55	996.663	1161.99	1969.58	1009.18	941.596	1789.12	1053.41	1076.18	1796.87	1050.16	974.175	1912.51	1072.58	1177.5	1916.46	1083.49	892.004	1750.58	734.714	1208.02	1725.03	628.045	1194.1	1700.45	752.985	1164.49	1671.71	648.091	1147.98	1519.24	314.119	1144.98	1490.57	239.691	1126.47	1500.42	332.898	1098.02	1466.34	262.439	1082.35	1396.93	175.777	1071.25	1363.86	138.207	1073.53	1397.6	138.556	1113.75	2014.18	788.41	866.251	2102.19	723.282	880.031	1973.6	741.656	898.295	2060.27	674.353	914.88	1981.68	427.42	923.814	1938.04	360.155	936.272	1956.58	453.047	963.061	1908.76	383.698	971.598	1834.91	321.638	989.441	1796.93	287.66	980.788	1833.66	290.116	937.379	1563.86	47.409	1026.63	1534.66	57.4819	1130.71	1995.65	175.879	1011.27	1957.11	194.873	907.289
0.347	1945.57	998.836	1160.47	1970.64	1014.01	940.287	1792.02	1057.9	1077	1798.63	1055.16	974.748	1918.36	1075.82	1176.46	1916.67	1088.52	891.194	1745.96	742.375	1208.97	1716.73	636.663	1195.61	1696.4	762.117	1165.24	1664.03	658.165	1149.49	1505.39	324.357	1143.7	1477.2	249.814	1125.27	1488.39	342.748	1095.83	1454.64	271.86	1080.01	1386.53	189.266	1067.85	1350.94	154.03	1068.65	1383.34	151.675	1109.97	2014.88	794.273	865.868	2102.97	729.275	879.882	1974.31	747.25	897.63	2060.85	679.779	913.784	1994.42	420.411	923.452	1954.93	350.491	935.854	1968.04	444.14	963.04	1924.57	371.986	971.607	1854.9	304.899	989.635	1819.09	268.437	981.28	1855.18	273.516	937.577	1545.22	47.5582	1026.89	1513.46	60.6793	1130.55	2024.8	169.87	1010.14	1984.47	186.525	906.486
0.353	1948.54	1001.35	1159.01	1971.69	1018.34	938.941	1794.85	1062.22	1077.73	1800.26	1059.82	975.392	1923.46	1079.48	1175.28	1916.7	1093.33	890.629	1741.79	750.052	1209.91	1709.42	645.118	1196.84	1692.94	770.981	1165.88	1656.87	668.302	1150.67	1492.58	334.978	1142.09	1465.22	259.689	1124.28	1477.12	352.323	1093.31	1444.16	281.285	1077.56	1377.52	203.051	1064.52	1339.57	170.543	1063.44	1370.13	165.295	1105.75	2015.23	798.819	865.805	2103.17	733.88	879.827	1974.48	751.64	896.815	2060.91	683.99	912.905	2007.11	412.976	922.935	1972.17	340.762	935.351	1979.55	434.894	962.913	1940.8	360.11	971.294	1875.26	288.285	989.991	1841.8	249.519	981.844	1877.16	256.99	937.909	1526.38	48.7398	1026.83	1492.44	64.466	1130.18	2053.84	164.56	1008.8	2011.63	178.662	905.784
0.36	1951.33	1004.07	1157.69	1972.6	1022.21	937.637	1797.54	1066.34	1078.38	1801.93	1064	976	1927.8	1083.36	1173.7	1916.83	1097.71	890.211	1738.02	757.541	1210.51	1703.01	653.44	1197.76	1689.96	779.524	1166.12	1651.18	677.817	1151.27	1480.71	345.661	1140.17	1453.75	270.291	1122.95	1467.19	361.994	1090.43	1434.82	290.488	1075.14	1369.98	217.269	1061.22	1329.89	187.561	1057.87	1358.11	179.362	1101.38	2015.14	802.249	865.913	2103.04	737.114	879.857	1974.16	754.983	896.125	2060.39	686.996	912.208	2019.9	405.158	922.274	1989.43	330.882	934.814	1991.55	425.188	962.821	1956.56	348.37	970.281	1896.04	271.875	990.205	1864.93	230.916	982.065	1899.89	240.523	938.433	1508.83	52.1093	1027.1	1471.48	68.8821	1129.4	2082.51	160.057	1007.7	2038.81	171.417	905.066
0.367	1953.88	1007	1156.55	1973.49	1025.54	936.402	1799.87	1070.11	1078.83	1803.46	1067.71	976.501	1931.11	1087.13	1172	1917.15	1101.63	889.989	1734.61	764.707	1210.74	1697.46	661.41	1197.59	1687.57	787.488	1165.81	1646.5	686.667	1151.15	1469.86	356.575	1138.16	1442.38	281.864	1122.06	1458.69	371.825	1087.54	1426.77	299.866	1072.72	1363.66	231.916	1057.98	1321.67	205.241	1052.21	1347.24	194.395	1096.82	2014.91	804.469	865.869	2102.54	738.953	879.822	1973.63	757.267	895.471	2059.24	688.712	911.363	2032.48	396.936	921.5	2006.48	320.964	934.128	2003.11	415.304	962	1972.92	336.638	969.908	1917.03	255.716	990.27	1888.81	212.962	982.636	1922.02	225.03	938.031	1492.1	57.2325	1028.76	1451.07	74.7447	1128.54	2110.52	156.242	1006.79	2065.58	164.624	904.426
