Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
3803	-0	-0	-0	2149	0	976.7	-0
3804	-0	-0	-0	2149	0	976.7	-0
3805	-0	-0	-0	2149	0	976.7	-0
3806	-0	-0	-0	2149	0	976.7	-0
3807	-0	-0	-0	2149	0	976.7	-0
3808	-0	-0	-0	2149	0	976.7	-0
3809	-0	-0	-0	2149	0	976.7	-0
3810	-0	-0	-0	2149	0	976.7	-0
3811	-0	-0	-0	2149	0	976.7	-0
3812	-0	-0	-0	2149	0	976.7	-0
3813	-0	-0	-0	2149	0	976.7	-0
3814	-0	-0	-0	2149	0	976.7	-0
3815	-0	-0	-0	2149	0	976.7	-0
3816	-0	-0	-0	2149	0	976.7	-0
3817	-0	-0	-0	2149	0	976.7	-0
3818	-0	-0	-0	2149	0	976.7	-0
3819	-0	-0	-0	2149	0	976.7	-0
3820	-0	-0	-0	2149	0	976.7	-0
3821	-0	-0	-0	2149	0	976.7	-0
3822	-29.6	31.43	6.64	1650.41	0	1134.93	-4501.49
3823	-85.98	77.82	-6.18	2055.96	0	1019.27	-6250.16
3824	47.91	110.63	18.39	2414.12	0	1055.16	3823.64
3825	-193.41	111.39	-40.21	1791.72	0	1006.71	-2955.15
3826	-159.15	239.72	11.44	2263.61	0	1053.32	5716.07
3827	-111.39	287.48	-6.1	2168.03	0	1077.99	29201.3
3828	-146.94	501.1	-15.03	2237.05	0	1028.39	-23061.1
3829	-16.56	578.61	8.16	2241.61	0	1038.7	4241.46
3830	-21.06	868.68	34.48	2207.01	0	1053.02	25417.4
3831	-63.86	966.49	-52.34	2223.19	0	1037.16	-3105.17
3832	-98.42	1117.1	-81.33	2167.44	0	1037.11	15772.7
3833	-176.39	1112.82	-126.11	2190.43	0	1035.2	-19707.8
3834	-157.39	1204.38	-56.92	2183.26	0	1034.43	-9075.54
3835	-111.54	1132.51	23.12	2160.05	0	1036.05	23535.2
3836	-141.53	1185.46	101.39	2175.72	0	1033.57	-28940.1
3837	-209.12	1184.69	66.83	2172.16	0	1035.16	13718.1
3838	-185.32	1221.47	24.72	2147.76	0	1035	33314.8
3839	-282.06	1335.45	-1.98	2161.74	0	1037.24	-29598.6
3840	-302.43	1284.64	-59.66	2141.35	0	1031.47	19113.6
3841	-202.18	1433.72	-29.3	2134.16	0	1035.6	15329.4
3842	-277.48	1447.3	-38.53	2131.06	0	1039.63	-13670.7
3843	-234.6	1527.4	-38.53	2126.94	0	1035.24	15006.4
3844	-216.06	1584.01	-51.88	2107.37	0	1034.53	-5656.95
3845	-226.44	1602.48	-54.02	2098.3	0	1038.73	429.5
3846	-146.87	1687.32	-47.84	2098.41	0	1034.12	12827.3
3847	-192.03	1658.33	-75.68	2074.28	0	1036.94	-4046.09
3848	-154.5	1721.5	-33.26	2068.36	0	1037.57	-3563.65
3849	-107.04	1734.01	-33.04	2076.23	0	1032.45	12157.8
3850	-176.62	1706.7	-36.01	2022.13	0	1039.35	-3946.96
3851	-44.48	1798.1	-9.16	2058.34	0	1033.31	118.41
3852	-99.33	1734.92	-23.27	2023.73	0	1036.51	10282
3853	-81.79	1764.22	-31.43	2004.64	0	1038.92	-7944.77
3854	-30.9	1766.82	-29.45	2020.07	0	1035.87	16536.6
3855	-71.64	1751.56	-38.07	1985.73	0	1037.65	1234.17
3856	16.94	1769.1	-44.78	1997.88	0	1034.4	-8601.84
3857	-45.17	1710.82	-23.35	1968.12	0	1037.92	15811.9
3858	23.8	1695.56	-30.82	1976.35	0	1038.23	-3300.83
3859	33.19	1690.52	-32.88	1972.25	0	1035.15	-6626.18
3860	-10.45	1611.63	-35.32	1934	0	1037.74	8582.95
3861	80.8	1611.94	-20.6	1967.36	0	1038.74	-11733.8
3862	-7.48	1557.31	-36.32	1929.55	0	1036.68	11425.1
3863	66.6	1504.97	-35.32	1938.05	0	1037.54	-4782.49
3864	64.24	1467.44	-23.04	1929.95	0	1037.72	-8486.19
3865	28.15	1379.85	-34.1	1898.74	0	1036.88	14655.7
3866	93.38	1358.03	-22.51	1916.82	0	1037.95	-9445.43
3867	43.11	1272.13	-20.98	1893.77	0	1037.13	3421.88
3868	80.03	1231.38	-14.11	1897.11	0	1039.1	772.87
3869	83.16	1162.11	-13.73	1893.25	0	1041.1	-10790.2
3870	71.11	1087.95	-15.49	1870.68	0	1036.19	7071.03
3871	113.75	1078.95	2.82	1876.46	0	1038.65	-6245.37
3872	99.95	979.16	0.61	1838.34	0	1040.2	1281.73
3873	159.38	984.8	-3.28	1860.91	0	1034.12	-10886.8
3874	154.72	924.53	12.51	1835.77	0	1036.14	219.92
3875	158.16	857.85	11.75	1820.39	0	1037.4	-486.57
3876	204.54	842.44	7.25	1845.58	0	1029.11	-8248.99
3877	163.57	751.95	25.79	1781.16	0	1039.31	5603.55
3878	194.55	729.22	28.53	1806.09	0	1035.5	-12362.7
3879	198.06	665.28	13.12	1804.66	0	1029.01	1476.7
3880	172.27	609.59	30.67	1749.66	0	1038.46	2587.72
3881	203.78	572.97	26.47	1779.71	0	1030.33	-11668.8
3882	174.03	508.88	15.79	1752.36	0	1026.82	6804.71
3883	179.9	468.75	21.74	1733.66	0	1034.53	3782.75
3884	181.96	423.28	21.13	1761.86	0	1026	-6459.12
3885	145.19	376.89	20.68	1703.04	0	1025.11	5408.56
3886	176.93	352.78	22.81	1769.33	0	1035.06	-310.87
3887	135.19	298.77	18.23	1717.07	0	1026.24	-4647.08
3888	133.36	279.08	17.7	1705.38	0	1022.92	3014.84
3889	127.11	237.27	13.05	1729.32	0	1046.1	-3473.24
3890	110.32	218.05	10.38	1769.96	0	1022.9	1027.18
3891	112.92	186.92	8.93	1664.27	0	1015.03	1664.71
3892	83.16	145.57	6.79	1608.93	0	1053.58	-4870.41
3893	97.5	139.62	6.41	1876.74	0	1022.09	1782.5
3894	70.5	88.65	3.43	1466.09	0	1042.37	-5694.76
3895	67.06	79.35	1.3	1646.29	0	1048.85	-5970.92
3896	62.33	57.37	1.83	1701.47	0	1007.45	5676.69
3897	38.22	40.59	0.23	1377.41	0	1098.45	-11410
3898	-0	-0	-0	2149	0	976.7	-0
3899	18.46	32.96	-0.46	1775.92	0	1035.58	5415.7
3900	-0	-0	-0	2149	0	976.7	-0
3901	5.65	24.87	5.42	1860.99	0	1028.38	-7198.68
3902	-0	-0	-0	2149	0	976.7	-0
3903	-0	-0	-0	2149	0	976.7	-0
3904	-0	-0	-0	2149	0	976.7	-0
3905	-0	-0	-0	2149	0	976.7	-0
3906	-0	-0	-0	2149	0	976.7	-0
3907	-0	-0	-0	2149	0	976.7	-0
3908	-0	-0	-0	2149	0	976.7	-0
3909	-0	-0	-0	2149	0	976.7	-0
3910	-4.2	-16.63	-6.1	2302.33	0	1002.97	-538.36
3911	4.5	19.23	1.37	2128.7	0	939.14	-8200.54
3912	-0	-0	-0	2149	0	976.7	-0
3913	-0	-0	-0	2149	0	976.7	-0
3914	-0	-0	-0	2149	0	976.7	-0
3915	-0	-0	-0	2149	0	976.7	-0
3916	-0	-0	-0	2149	0	976.7	-0
3917	-0	-0	-0	2149	0	976.7	-0
3918	-0	-0	-0	2149	0	976.7	-0
3919	-0	-0	-0	2149	0	976.7	-0
3920	-0	-0	-0	2149	0	976.7	-0
3921	-0	-0	-0	2149	0	976.7	-0
3922	-0	-0	-0	2149	0	976.7	-0
3923	-0	-0	-0	2149	0	976.7	-0
3924	-0	-0	-0	2149	0	976.7	-0
3925	-0	-0	-0	2149	0	976.7	-0
3926	-0	-0	-0	2149	0	976.7	-0
3927	-0	-0	-0	2149	0	976.7	-0
3928	-0	-0	-0	2149	0	976.7	-0
3929	-0	-0	-0	2149	0	976.7	-0
3930	-0	-0	-0	2149	0	976.7	-0
3931	-6.56	16.17	7.32	2224.05	0	1108.42	994.12
3932	-28.53	27.16	0.92	2383.8	0	950.5	-7362.37
3933	-104.45	33.87	-12.36	2027.98	0	961.34	3344.62
3934	56.92	77.67	-2.14	2347.61	0	1006.37	2641.72
3935	-117.95	110.47	-37.77	2051.77	0	925.05	-24898
3936	-60.12	250.7	-12.59	2239.68	0	959.21	-17102.1
3937	-71.49	294.8	-4.73	2167.93	0	973.24	28463.2
3938	-60.35	549.62	31.13	2265.9	0	987.74	-5505.23
3939	-2.21	784.61	10.68	2185.09	0	951.77	-11186.5
3940	-138.09	832.37	42.04	2228.95	0	965.9	139.47
3941	-94.38	1004.18	137.94	2224.46	0	983.44	-24309.6
3942	-101.09	929.11	117.95	2174.94	0	964.21	45908.9
3943	-126.04	939.94	70.04	2200.88	0	984.37	4756.1
3944	-9.84	942.84	-43.79	2215.34	0	972.93	-11583
3945	-57.6	942.99	-88.58	2166.92	0	976.38	18793
3946	-137.18	1017.46	-77.06	2210.39	0	981.63	-16206.9
3947	-208.05	1005.71	-51.65	2167.4	0	973.83	-2909.06
3948	-227.81	1133.88	5.26	2166.35	0	983.64	9948.96
3949	-225.52	1173.71	-13.58	2198.07	0	980.18	-20411.9
3950	-274.81	1201.63	6.26	2133.14	0	978.95	8781.4
3951	-199.51	1310.88	31.43	2159.11	0	984.35	2503.84
3952	-217.36	1355.59	-1.6	2164.92	0	981.88	1269.09
3953	-205.15	1391.75	-8.54	2121.52	0	978.24	13659.3
3954	-192.57	1527.86	36.09	2139.71	0	986.18	-8960.25
3955	-225.14	1533.97	12.97	2106	0	974.65	8295.87
3956	-158.54	1609.95	35.55	2108.79	0	979.36	20931.2
3957	-219.96	1606.9	44.63	2079.92	0	987.84	-825.33
3958	-115.97	1614.84	23.88	2102.2	0	978.61	8736.36
3959	-124.97	1668.85	29.98	2080.5	0	983.33	10473.1
3960	-158.39	1636.2	11.14	2047.47	0	986.65	4462.74
3961	-44.56	1711.12	14.42	2081	0	977.38	6924.34
3962	-138.17	1716.77	12.89	2036.77	0	982.19	9639.73
3963	-47.53	1705.47	8.54	2035.77	0	979.68	1263.81
3964	-38.68	1777.5	36.24	2046.13	0	979.2	12199.8
3965	-84.61	1685.33	34.1	2007.54	0	983.32	11161.9
3966	18.16	1752.47	25.86	2014.47	0	977.3	2557.03
3967	-33.95	1686.71	51.96	2004.26	0	983.94	13129.3
3968	-2.06	1667.33	34.33	1985.87	0	982.13	5119.32
3969	19.23	1673.89	22.43	1979.75	0	978.57	10401.4
3970	-2.75	1599.58	35.78	1977.62	0	983.15	10704.3
3971	52.34	1630.1	26.4	1962.61	0	978.02	5012.94
3972	5.8	1539.76	31.2	1947.1	0	980.39	9489.17
3973	46.08	1536.41	37.23	1957.13	0	980.34	10116.3
3974	67.98	1508.48	43.95	1944.64	0	978.14	6568.03
3975	42.72	1419.83	38.15	1926.94	0	978.73	10875.8
3976	90.41	1433.26	47.91	1934.37	0	979.14	5947.96
3977	65.31	1341.55	52.87	1907.42	0	982.27	13878.4
3978	102.62	1339.42	42.72	1914.36	0	982.5	4727.58
3979	127.72	1282.5	30.82	1899.16	0	980.05	8047.57
3980	117.26	1242.68	31.97	1875.56	0	982.09	16231.8
3981	158.92	1200.71	33.57	1885.17	0	984.91	1757.57
3982	150.53	1145.63	18.54	1863.01	0	979.08	14729.9
3983	168.91	1104.43	24.72	1849.91	0	984.35	8404.85
3984	182.11	1038.97	19.91	1853.77	0	987.29	1321.56
3985	169.14	992.58	1.3	1824.9	0	981.53	14370.2
3986	198.75	955.81	14.8	1837.94	0	989.76	-1280.16
3987	175.4	879.21	-4.43	1801.39	0	989.92	6570.57
3988	214.16	843.81	-14.5	1818.16	0	985.39	6147.49
3989	195.62	784.3	-11.44	1785.35	0	992.04	-704.93
3990	216.06	720.21	-14.5	1776.72	0	991.08	1681.37
3991	213.62	681	-18.31	1794.33	0	990.47	532.1
3992	179.98	622.56	-24.26	1730	0	993.78	3350.75
3993	222.32	570.37	-21.67	1766.99	0	993.16	-4942.54
3994	177.99	529.48	-23.73	1744.88	0	995.35	561.35
3995	179.9	478.82	-31.89	1714.55	0	997.52	-418.42
3996	188.22	435.79	-28.53	1762.76	0	993.92	-7241.46
3997	137.56	389.4	-26.17	1687.21	0	1000.82	6.42
3998	170.9	343.78	-28.69	1715.93	0	1003.2	-9036.51
3999	138.93	301.36	-35.25	1701.08	0	992.45	240.47
4000	127.26	269.47	-28.92	1677.38	0	995.54	-7438.77
4001	140.69	246.89	-28.38	1727.76	0	992.64	-3874.03
4002	87.13	196.69	-32.5	1635.47	0	991.11	5050.41
4003	121.61	169.68	-21.59	1759.75	0	999.78	-13173.6
4004	83.77	144.65	-22.66	1586.8	0	993.74	-1850.59
4005	83.62	104.22	-16.1	1744.78	0	989.8	-5897.36
4006	75	95.21	-9.31	1665.94	0	995.05	-6757.98
4007	45.39	64.09	-6.41	1497.72	0	976.25	-763.57
4008	52.95	48.37	-7.48	1772.68	0	967.19	-3277.53
4009	30.06	43.49	-10.07	1455.86	0	933.74	-3274.48
4010	22.35	18.31	-3.13	1380.65	0	1041.55	-3448.39
4011	14.11	30.06	1.07	1982.95	0	1066.72	-3794.37
4012	-0	-0	-0	2149	0	976.7	-0
4013	2.75	23.19	3.2	2145.51	0	1105.84	-6450.15
4014	1.45	-18.92	6.71	1996.24	0	855.39	-3277.22
4015	6.64	23.65	-1.83	2331.92	0	872.86	-709.31
4016	-0	-0	-0	2149	0	976.7	-0
4017	-0	-0	-0	2149	0	976.7	-0
4018	-0	-0	-0	2149	0	976.7	-0
4019	-0	-0	-0	2149	0	976.7	-0
4020	-0	-0	-0	2149	0	976.7	-0
4021	-0	-0	-0	2149	0	976.7	-0
4022	-0	-0	-0	2149	0	976.7	-0
4023	-8.16	15.26	5.42	2344.98	0	989.03	-3697.66
4024	-0	-0	-0	2149	0	976.7	-0
4025	-0	-0	-0	2149	0	976.7	-0
4026	-0	-0	-0	2149	0	976.7	-0
4027	-0	-0	-0	2149	0	976.7	-0
4028	-0	-0	-0	2149	0	976.7	-0
4029	-0	-0	-0	2149	0	976.7	-0
4030	12.21	15.11	9.69	2521.73	0	1023.62	-179.41
4031	-0	-0	-0	2149	0	976.7	-0
4032	-0	-0	-0	2149	0	976.7	-0
4033	-0	-0	-0	2149	0	976.7	-0
4034	-0	-0	-0	2149	0	976.7	-0
4035	-0	-0	-0	2149	0	976.7	-0
4036	9.99	16.02	-0.99	2835.5	0	887.53	-3172.05
4037	-0	-0	-0	2149	0	976.7	-0
4038	-0	-0	-0	2149	0	976.7	-0
4039	-0	-0	-0	2149	0	976.7	-0
4040	-0	-0	-0	2149	0	976.7	-0
4041	-0	-0	-0	2149	0	976.7	-0
4042	-0	-0	-0	2149	0	976.7	-0
4043	-0	-0	-0	2149	0	976.7	-0
4044	-0	-0	-0	2149	0	976.7	-0
4045	-17.85	29.14	9.38	2148.71	0	1158.69	1320.76
4046	-85.83	81.94	-7.1	2003.49	0	984.26	-2829.29
4047	30.59	75.07	15.18	2302.27	0	1064.48	-9631.47
4048	-172.58	138.7	-6.94	2001.29	0	1006.05	-2288.79
4049	-166.17	218.51	4.88	2262.73	0	1009.35	-4360.71
4050	-117.72	300.29	6.71	2129.3	0	1032.56	7950.59
4051	-187.23	503.54	36.39	2204.39	0	1010.39	-4553.24
4052	-11.9	590.36	50.81	2249.68	0	1021.82	9841.9
4053	-38.99	897.98	43.11	2182.38	0	1032.98	20957.3
4054	-54.02	1051.94	-30.9	2229.49	0	1016.26	-3375.71
4055	-120.39	1201.93	-76.37	2156.47	0	1024.67	30851.3
4056	-188.9	1240.84	-126.11	2199.59	0	1016.27	-35987.1
4057	-151.6	1314.54	-46.92	2165.95	0	1011.05	3843.39
4058	-72.56	1247.71	35.1	2147.04	0	1018.12	12663.4
4059	-113.75	1336.82	95.67	2184.15	0	1007.43	-8178.24
4060	-205.23	1258.54	119.93	2135.69	0	1020.08	18999.7
4061	-154.95	1342.32	34.41	2152.85	0	1012.79	12150.8
4062	-292.43	1376.19	13.58	2138.42	0	1014.87	-7810.59
4063	-240.02	1374.05	0.31	2125.89	0	1015.05	23119
4064	-204.16	1495.51	2.67	2140.25	0	1016.71	-2340.43
4065	-272.75	1493.07	-34.41	2123.77	0	1014.42	7161.15
4066	-215.23	1585.24	-18.01	2092.94	0	1015.9	3853.23
4067	-208.66	1627.2	-16.02	2129	0	1016.75	-7649.45
4068	-190.73	1614.53	-51.65	2090.17	0	1014.6	18979.5
4069	-146.79	1733.25	-29.3	2085.13	0	1019.23	-11635.4
4070	-189.9	1639.4	-73.7	2076.67	0	1012.9	4837.22
4071	-127.94	1769.56	-42.34	2061.16	0	1011.26	4967.92
4072	-155.33	1680.45	-32.2	2048.41	0	1020.91	8622.37
4073	-131.07	1695.25	-18.46	2046.83	0	1016.73	-582.44
4074	-60.35	1750.79	-10.3	2041.58	0	1014.73	-2434.32
4075	-124.13	1670.23	-21.29	1995.77	0	1020.3	8632.89
4076	-17.55	1786.35	-11.52	2035.66	0	1011.86	334.89
4077	-72.17	1675.72	-31.81	1987.02	0	1015.22	15271.2
4078	-27.39	1726.68	-19	1986.97	0	1018.09	-3178.42
4079	37.54	1697.08	-20.98	2005.89	0	1013.57	4620.47
4080	-29.3	1640.93	-9.84	1957.98	0	1018.43	5209.36
4081	52.03	1655.12	-16.94	1977.49	0	1013.21	-2162.91
4082	15.26	1584.78	-3.51	1956.71	0	1017.1	7474.14
4083	30.29	1571.81	-1.53	1946.23	0	1016.5	-2122.14
4084	51.42	1502.53	-7.63	1948.69	0	1014.6	53.85
4085	20.68	1438.6	-5.95	1913.79	0	1018.37	7125.82
4086	88.12	1414.64	-3.51	1943.54	0	1013.65	-4035.15
4087	33.04	1313.78	-7.55	1894.21	0	1016.25	6239.33
4088	83.16	1289.22	4.81	1913.15	0	1016.69	-3312.42
4089	68.89	1208.8	1.37	1909.59	0	1013.44	-1763.81
4090	61.34	1162.41	0.38	1885.34	0	1012.88	3320.43
4091	106.89	1121.22	10.3	1903.02	0	1013.17	-8425.83
4092	66.6	1059.72	17.93	1878.19	0	1009.84	5645.29
4093	115.66	1022.8	26.7	1862.12	0	1012.7	1253.67
4094	138.47	976.41	26.7	1883.85	0	1011.46	-13148
4095	124.89	915.07	28.46	1829.74	0	1006.09	14915.9
4096	180.28	888.37	53.41	1866.4	0	1017.28	-10278
4097	151.82	822.14	14.34	1818.21	0	1002.89	1779.09
4098	191.73	799.26	50.35	1833.74	0	1007.6	8484.61
4099	187.68	712.74	48.6	1807.86	0	1011.7	-9939.47
4100	165.79	698.55	32.96	1787.29	0	1000.46	-1642.89
4101	211.26	632.32	53.1	1806.52	0	1007.22	6550.27
4102	175.4	580.6	44.1	1776.42	0	1006.92	-3728.66
4103	200.42	542.3	37.61	1768.89	0	995.08	-4817.18
4104	177.46	482.03	45.85	1751.89	0	1009.03	9722.11
4105	184.33	436.86	47.53	1780.37	0	1006.99	-6867.81
4106	175.78	414.28	35.55	1753.34	0	992.26	861.8
4107	150.76	342.25	36.47	1708.57	0	1009.6	3303.89
4108	170.21	331.88	27.08	1774.58	0	993.09	-557.54
4109	128.17	287.17	36.24	1684.18	0	1010.3	-4911.87
4110	128.1	244.29	21.82	1721.08	0	1010.02	-3489.29
4111	125.35	243.07	11.98	1738.34	0	991.82	6587.49
4112	111.31	161.13	21.59	1550.27	0	1022.17	-6440.39
4113	105.67	182.65	14.8	1761.6	0	990.97	-3057.63
4114	83.08	123.14	13.28	1619.96	0	1033.64	-4004.79
4115	103	105.9	6.41	1672.81	0	997.22	782.3
4116	62.41	95.67	6.64	1669.63	0	991.12	-6010.05
4117	70.72	54.32	0.23	1540.44	0	1034.32	-381.86
4118	53.41	75.23	-3.28	1845.45	0	968.34	3029.23
4119	-0	-0	-0	2149	0	976.7	-0
4120	41.66	35.1	5.04	1712.02	0	1024.98	-97.72
4121	10.15	22.58	2.82	1801.69	0	1039.63	-5511.41
4122	-0	-0	-0	2149	0	976.7	-0
4123	-0	-0	-0	2149	0	976.7	-0
4124	-0	-0	-0	2149	0	976.7	-0
4125	-0	-0	-0	2149	0	976.7	-0
4126	-0	-0	-0	2149	0	976.7	-0
4127	-0	-0	-0	2149	0	976.7	-0
4128	-0	-0	-0	2149	0	976.7	-0
4129	-0	-0	-0	2149	0	976.7	-0
4130	-0	-0	-0	2149	0	976.7	-0
4131	-0	-0	-0	2149	0	976.7	-0
4132	-0	-0	-0	2149	0	976.7	-0
4133	28.76	-27.16	4.2	1372.44	0	843.74	-8811.69
4134	-3.89	22.58	-5.95	1889.66	0	851.37	6227.85
4135	-0	-0	-0	2149	0	976.7	-0
4136	-0	-0	-0	2149	0	976.7	-0
4137	-0	-0	-0	2149	0	976.7	-0
4138	25.25	-21.06	0.23	1717.97	0	902.02	-7622.18
4139	-21.06	24.11	8.93	1372.61	0	1033.56	-5705.05
4140	-0	-0	-0	2149	0	976.7	-0
4141	-0	-0	-0	2149	0	976.7	-0
4142	-0	-0	-0	2149	0	976.7	-0
4143	-0	-0	-0	2149	0	976.7	-0
4144	-4.81	28.08	2.44	1694.26	0	1044.79	1849.88
4145	6.03	-33.87	-2.37	1635.52	0	957.72	-2996.81
4146	-6.94	30.21	3.36	1831.41	0	942.44	-7154.75
4147	3.59	-27.77	1.98	2280.03	0	869.99	2960.29
4148	-0	-0	-0	2149	0	976.7	-0
4149	-0	-0	-0	2149	0	976.7	-0
4150	-0	-0	-0	2149	0	976.7	-0
4151	2.29	33.72	-3.13	2263.59	0	912.17	-7549.48
4152	-0	-0	-0	2149	0	976.7	-0
4153	-48.14	75.84	4.04	1957.39	0	980.98	4881.08
4154	-36.85	23.04	-16.33	2756.14	0	1044.26	-13834
4155	-51.04	110.17	-21.21	2304.65	0	945.49	-4561.01
4156	-105.21	173.95	-8.01	2058.88	0	966.78	1555.02
4157	-20.68	250.24	-26.32	2318.49	0	956.82	-5165.87
4158	-134.28	421.3	-33.95	2240.09	0	942.11	-2612.18
4159	-29.6	626.22	-7.78	2207.36	0	951.05	-1085.07
4160	2.75	853.88	22.81	2225.17	0	943.09	1551.67
4161	-137.56	1075.29	59.36	2243.48	0	945.04	698.43
4162	-133.59	1120.91	148.39	2206.1	0	951.48	-28037.9
4163	-172.73	1185	178.6	2204.01	0	952.58	29847.9
4164	-172.65	1147.46	77.9	2221.42	0	953.63	42675.5
4165	-49.97	1155.7	-19.84	2209.01	0	950.04	-27336.1
4166	-132.37	1193.85	-10.45	2187.73	0	954.43	3231.58
4167	-174.33	1189.58	-4.2	2214.58	0	959.85	5100.42
4168	-241.47	1237.03	-11.75	2176.33	0	956.54	11786.8
4169	-268.71	1274.26	18.46	2194.99	0	959.52	9968.94
4170	-242.54	1323.39	15.79	2167.82	0	960.5	-22766.2
4171	-237.2	1353.61	12.97	2183.18	0	955.72	15401.1
4172	-263.75	1396.64	35.4	2156.91	0	961.93	22816.2
4173	-210.72	1444.4	38.22	2157.95	0	961.25	-21249.3
4174	-223.46	1532.44	59.66	2166.78	0	955.83	14123.9
4175	-237.12	1585.39	51.88	2110.66	0	959.19	16140.5
4176	-166.78	1605.22	68.28	2137.71	0	956.53	-7132.85
4177	-204.39	1666.26	97.5	2116.61	0	957.17	21872.9
4178	-161.74	1641.24	73.47	2091.11	0	962.34	645.43
4179	-117.57	1698.76	66.15	2121.47	0	956.8	2092.63
4180	-151.14	1680.15	86.14	2080.2	0	959.43	12816.4
4181	-94.99	1693.73	56.99	2064.66	0	958.69	-1967.7
4182	-115.74	1717.68	64.47	2078.55	0	959.26	16169.5
4183	-65.16	1692.35	69.05	2053.83	0	961.23	12350.8
4184	-47.38	1718.44	66.15	2044.4	0	960.48	-6649.9
4185	-79.96	1689.15	66.6	2038.46	0	959.56	18028.6
4186	1.83	1704.41	71.11	2030.61	0	960	9569.47
4187	-51.04	1667.48	79.65	2008.35	0	960.94	2318.47
4188	-11.6	1641.08	77.74	2021.3	0	960.54	16224
4189	19.07	1617.58	65.31	2005.71	0	960.02	2804.9
4190	-22.13	1565.55	66.3	1986.18	0	960.19	8841.51
4191	32.88	1558.53	78.13	1993.16	0	961.62	14143.9
4192	8.32	1486.66	61.11	1971	0	961.56	6888.07
4193	10.22	1444.4	66.68	1962.82	0	961.86	12245.4
4194	45.39	1431.27	72.33	1977.15	0	962.79	7353.17
4195	23.27	1334.99	60.73	1946.76	0	962.72	10922.5
4196	59.13	1334.08	65.31	1951.85	0	962.02	12443.1
4197	54.09	1256.87	65.08	1939.12	0	961.93	8396.92
4198	74.54	1247.86	61.34	1934.07	0	962.67	4264.33
4199	98.5	1204.68	58.98	1918.09	0	964.99	16556.6
4200	93.15	1138.92	55.24	1902.75	0	963.36	12580.7
4201	126.19	1136.32	44.94	1911.12	0	962.54	-1137.69
4202	127.94	1044.92	50.74	1872.57	0	968.8	17364.7
4203	150.07	1041.72	38.99	1891.56	0	966.03	10998.9
4204	153.27	965.27	28.92	1869.15	0	966.09	1904.86
4205	162.66	908.2	37.54	1835.96	0	973.32	14734.3
4206	177.76	890.05	28.23	1868.9	0	968.36	-2425.86
4207	160.75	808.72	16.25	1816.96	0	969.61	10246.6
4208	192.03	773.32	19.99	1819.89	0	975.01	6942.24
4209	176.85	738.53	7.63	1833.58	0	970.37	-5230.02
4210	190.28	665.89	3.59	1796.64	0	974.96	10379
4211	196.69	630.8	4.81	1816.81	0	976.8	691.39
4212	158	572.05	0.84	1765.28	0	976.99	-3034.06
4213	208.21	531.16	3.74	1802.77	0	980.07	90.64
4214	158.31	478.67	-12.66	1757.63	0	980.27	1337.08
4215	156.63	432.43	-10.45	1735.45	0	980.07	-2475.61
4216	174.18	398.86	-7.02	1777.97	0	983.34	-1601.72
4217	123.29	345	-19.3	1694.87	0	980.21	-1400.86
4218	155.03	328.37	-11.9	1756.45	0	980.48	-3221.78
4219	132.45	279.08	-8.7	1725.45	0	984.05	-1840.75
4220	116.65	238.34	-20.22	1679.9	0	983.07	-3804.94
4221	131.68	230.41	-10.38	1784.2	0	972.93	-5316.86
4222	80.87	164.03	-17.24	1593.51	0	967.94	1300.73
4223	109.18	163.88	-9.77	1783.39	0	1000.96	-7053.71
4224	79.19	118.41	-17.78	1652.85	0	943.75	6154.4
4225	77.67	108.18	-9.08	1774.3	0	957.05	-8139.34
4226	63.78	69.12	-2.06	1605.45	0	1019.13	-6549.02
4227	42.95	64.85	-7.78	1720.11	0	903.08	7918.37
4228	40.28	52.8	1.07	1685.88	0	957.27	-7623.93
4229	-0	-0	-0	2149	0	976.7	-0
4230	26.32	31.89	-1.68	2103.49	0	881.24	-8430.37
4231	-0	-0	-0	2149	0	976.7	-0
4232	-0	-0	-0	2149	0	976.7	-0
4233	9.99	18.01	-6.1	2708.17	0	813.36	-11655.4
4234	-0	-0	-0	2149	0	976.7	-0
4235	-0	-0	-0	2149	0	976.7	-0
4236	-0.69	19.84	4.65	2786.94	0	958.37	-805.93
4237	6.64	-15.41	8.77	2272.24	0	938.03	-3547.97
4238	-3.13	27.62	-4.81	2060.56	0	1011.48	-2604.64
4239	-7.78	-27.47	-13.28	1839.92	0	1002.06	774.64
4240	14.42	20.75	5.19	2424.13	0	1027.89	-4859.42
4241	-20.68	-17.7	-3.2	2907.9	0	962.71	-9675.03
4242	-0	-0	-0	2149	0	976.7	-0
4243	-0	-0	-0	2149	0	976.7	-0
4244	-0	-0	-0	2149	0	976.7	-0
4245	-0	-0	-0	2149	0	976.7	-0
4246	-0	-0	-0	2149	0	976.7	-0
4247	-0	-0	-0	2149	0	976.7	-0
4248	-0	-0	-0	2149	0	976.7	-0
4249	0	0	0	2149	0	976.7	0
4250	-0	-0	-0	2149	0	976.7	-0
4251	-0	-0	-0	2149	0	976.7	-0
4252	-0	-0	-0	2149	0	976.7	-0
4253	-0	-0	-0	2149	0	976.7	-0
4254	-0	-0	-0	2149	0	976.7	-0
4255	0	0	0	2149	0	976.7	0
4256	-0	-0	-0	2149	0	976.7	-0
4257	-0	-0	-0	2149	0	976.7	-0
